,1,2,3,4,5,6,7,8
54,2020-7-28 17,4,14,35,9,82,0.5,31.9
55,2020-7-28 18,4,15,42,11,60,0.6,30.4
56,2020-7-28 19,4,31,16,8,23,0.6,31.2
57,2020-7-28 20,5,26,21,7,16,0.6,31.8
58,2020-7-28 21,4,15,32,14,21,0.5,31.6
59,2020-7-28 22,6,17,18,8,18,0.5,31.0
60,2020-7-28 23,5,14,16,2,19,0.4,30.7
61,2020-7-29 0,5,14,17,1,17,0.4,30.4
62,2020-7-29 1,5,17,17,0,14,0.5,30.0
63,2020-7-29 2,5,15,10,0,16,0.5,29.9
64,2020-7-29 3,6,13,9,0,18,0.4,29.6
65,2020-7-29 4,5,19,8,0,10,0.4,29.5
66,2020-7-29 5,5,18,18,0,12,0.4,29.3
67,2020-7-29 6,4,13,13,0,18,0.5,29.5
68,2020-7-29 7,6,8,13,3,24,0.5,30.4
69,2020-7-29 8,6,6,17,3,30,0.5,31.7
70,2020-7-29 9,5,7,13,3,42,0.5,32.4
71,2020-7-29 10,5,6,21,4,57,0.5,33.8
72,2020-7-29 11,6,6,21,3,82,0.5,34.3
73,2020-7-29 12,5,5,22,3,106,0.5,34.9
74,2020-7-29 13,5,5,26,5,123,0.5,36.1
75,2020-7-29 14,4,6,25,8,139,0.5,36.8
76,2020-7-29 15,4,10,25,8,149,0.4,38.3
77,2020-7-29 16,4,13,28,10,130,0.5,35.3
78,2020-7-29 17,4,18,47,12,112,0.5,33.0
79,2020-7-29 18,4,18,44,11,96,0.5,32.7
80,2020-7-29 19,5,22,31,7,70,0.5,31.8
81,2020-7-29 20,5,32,30,4,55,0.5,31.0
82,2020-7-29 21,6,52,22,4,33,0.6,30.8
83,2020-7-29 22,6,63,46,15,18,0.6,30.6
84,2020-7-29 23,6,46,46,17,16,0.5,30.6
85,2020-7-30 0,6,49,18,5,9,0.5,30.2
86,2020-7-30 1,5,50,15,4,8,0.6,29.9
87,2020-7-30 2,4,36,33,9,18,0.5,28.5
88,2020-7-30 3,5,38,13,7,11,0.6,29.2
89,2020-7-30 4,5,41,30,13,6,0.6,29.2
90,2020-7-30 5,5,38,37,12,5,0.6,29.0
91,2020-7-30 6,5,30,27,11,10,0.6,29.0
92,2020-7-30 7,5,26,29,8,17,0.6,29.4
93,2020-7-30 8,6,25,34,7,30,0.6,30.0
94,2020-7-30 9,5,15,27,7,54,0.5,31.1
95,2020-7-30 10,4,10,21,4,81,0.5,32.1
96,2020-7-30 11,5,12,23,2,123,0.5,32.8
97,2020-7-30 12,5,12,32,4,169,0.5,33.2
98,2020-7-30 13,5,11,30,7,183,0.5,33.9
99,2020-7-30 14,4,12,35,12,202,0.5,34.3
100,2020-7-30 15,4,15,44,15,123,0.5,31.9
101,2020-7-30 16,5,29,44,10,73,0.5,31.0
102,2020-7-30 17,6,42,23,8,68,0.6,32.0
103,2020-7-30 18,5,31,33,10,59,0.6,32.3
104,2020-7-30 19,5,28,35,8,41,0.5,32.2
105,2020-7-30 20,8,33,30,8,37,0.5,31.2
106,2020-7-30 21,6,31,24,5,41,0.5,30.9
107,2020-7-30 22,5,29,28,8,42,0.5,30.6
108,2020-7-30 23,5,44,29,9,25,0.5,30.7
109,2020-7-31 0,6,23,47,13,47,0.5,30.5
110,2020-7-31 1,5,29,26,11,33,0.5,30.3
111,2020-7-31 2,5,34,32,9,23,0.5,30.0
112,2020-7-31 3,7,31,32,6,25,0.5,29.6
113,2020-7-31 4,11,38,34,9,13,0.6,29.0
114,2020-7-31 5,10,30,40,14,20,0.5,28.9
115,2020-7-31 6,8,32,23,9,19,0.6,28.8
116,2020-7-31 7,8,24,31,7,29,0.6,29.4
117,2020-7-31 8,8,21,39,11,36,0.6,29.7
118,2020-7-31 9,9,24,41,11,37,0.6,29.7
119,2020-7-31 10,5,19,52,13,44,0.6,29.2
120,2020-7-31 11,4,8,34,11,57,0.5,29.9
121,2020-7-31 12,4,8,26,6,70,0.5,30.7
122,2020-7-31 13,4,6,18,1,61,0.5,30.8
123,2020-7-31 14,4,6,14,-1,52,0.5,30.9
124,2020-7-31 15,4,13,15,-2,48,0.5,29.5
125,2020-7-31 16,4,15,17,-2,50,0.6,28.0
126,2020-7-31 17,7,12,19,0,46,0.5,29.1
127,2020-7-31 18,5,16,25,5,27,0.5,29.0
128,2020-7-31 19,4,17,17,0,22,0.5,27.9
129,2020-7-31 20,4,22,12,-2,14,0.5,27.0
130,2020-7-31 21,4,26,10,0,8,0.5,27.3
131,2020-7-31 22,4,24,9,1,10,0.5,27.2
132,2020-7-31 23,4,24,7,1,10,0.5,27.2
133,2020-8-1 0,4,20,17,1,12,0.5,26.8
134,2020-8-1 1,4,20,11,1,11,0.5,26.6
135,2020-8-1 2,4,18,12,-1,13,0.5,26.6
136,2020-8-1 3,4,21,8,-1,9,0.5,26.7
137,2020-8-1 4,4,20,7,1,10,0.5,27.0
138,2020-8-1 5,4,17,10,2,12,0.5,26.8
139,2020-8-1 6,4,18,10,2,10,0.5,26.7
140,2020-8-1 7,4,16,10,1,14,0.6,27.2
141,2020-8-1 8,4,13,8,2,24,0.6,27.9
142,2020-8-1 9,4,12,12,3,29,0.5,28.0
143,2020-8-1 10,4,12,13,3,33,0.5,28.5
144,2020-8-1 11,4,13,20,2,40,0.5,28.6
145,2020-8-1 12,4,9,13,4,53,0.5,29.2
146,2020-8-1 13,4,9,13,4,53,0.5,29.2
147,2020-8-1 14,3,11,12,2,42,0.5,27.4
148,2020-8-1 15,4,16,7,-1,34,0.5,27.5
149,2020-8-1 16,3,15,6,-1,35,0.5,26.8
150,2020-8-1 17,4,24,6,2,30,0.5,26.2
151,2020-8-1 18,4,24,9,4,28,0.6,26.7
152,2020-8-1 19,4,36,9,1,15,0.7,27.1
153,2020-8-1 20,5,30,17,2,17,0.6,27.1
154,2020-8-1 21,5,27,17,8,18,0.6,27.0
155,2020-8-1 22,4,22,15,6,22,0.6,27.1
156,2020-8-1 23,4,18,18,5,25,0.6,26.7
157,2020-8-2 0,4,29,11,0,10,0.6,26.4
158,2020-8-2 1,4,26,9,-2,11,0.6,26.5
159,2020-8-2 2,4,23,10,4,12,0.6,26.6
160,2020-8-2 3,4,18,9,4,15,0.5,26.4
161,2020-8-2 4,4,18,6,2,16,0.5,26.1
162,2020-8-2 5,4,17,4,-3,21,0.5,26.1
163,2020-8-2 6,3,17,3,-5,23,0.6,25.9
164,2020-8-2 7,4,17,6,0,29,0.6,26.0
165,2020-8-2 8,4,18,6,2,31,0.7,26.2
166,2020-8-2 9,4,13,15,1,42,0.6,27.1
167,2020-8-2 10,4,11,11,2,58,0.6,28.5
168,2020-8-2 11,4,10,12,0,79,0.6,29.9
169,2020-8-2 12,4,8,19,4,61,0.5,26.9
170,2020-8-2 13,4,8,8,5,54,0.6,26.3
171,2020-8-2 14,4,12,8,2,79,0.6,28.4
172,2020-8-2 15,4,16,14,2,82,0.6,29.5
173,2020-8-2 16,4,15,21,7,54,0.6,28.3
174,2020-8-2 17,4,17,15,4,52,0.7,27.8
175,2020-8-2 18,4,26,13,7,42,0.8,27.5
176,2020-8-2 19,4,17,13,10,39,0.6,27.7
177,2020-8-2 20,5,20,12,6,32,0.6,27.6
178,2020-8-2 21,5,28,12,2,21,0.7,27.6
179,2020-8-2 22,5,25,17,5,22,0.7,27.7
180,2020-8-2 23,4,22,16,5,22,0.6,27.7
181,2020-8-3 0,4,26,18,7,16,0.6,27.3
182,2020-8-3 1,4,17,17,6,25,0.6,27.0
183,2020-8-3 2,4,22,9,4,18,0.6,26.8
184,2020-8-3 3,4,16,9,1,23,0.6,26.4
185,2020-8-3 4,4,10,8,0,34,0.5,26.1
186,2020-8-3 5,3,9,3,-4,38,0.5,26.2
187,2020-8-3 6,3,11,3,-5,37,0.5,26.2
188,2020-8-3 7,3,11,9,-2,36,0.6,26.8
189,2020-8-3 8,4,12,12,-1,39,0.6,27.5
190,2020-8-3 9,4,16,13,2,42,0.6,28.0
191,2020-8-3 10,4,18,14,3,46,0.6,28.6
192,2020-8-3 11,4,16,19,4,55,0.6,28.2
193,2020-8-3 12,4,10,19,6,72,0.6,28.8
194,2020-8-3 13,4,8,10,5,74,0.6,29.1
195,2020-8-3 14,4,11,7,4,76,0.6,28.9
196,2020-8-3 15,4,20,12,2,56,0.6,27.4
197,2020-8-3 16,4,23,19,1,58,0.6,27.6
198,2020-8-3 17,4,24,19,6,54,0.6,27.4
199,2020-8-3 18,5,30,13,6,38,0.7,27.4
200,2020-8-3 19,5,30,15,3,29,0.7,27.4
201,2020-8-3 20,5,26,14,1,30,0.6,27.4
202,2020-8-3 21,5,28,14,6,25,0.7,27.4
203,2020-8-3 22,6,22,16,6,31,0.6,27.4
204,2020-8-3 23,5,18,12,3,33,0.6,27.4
205,2020-8-4 0,5,29,9,3,19,0.6,27.3
206,2020-8-4 1,5,26,15,4,19,0.6,27.3
207,2020-8-4 2,4,14,12,3,32,0.6,27.1
208,2020-8-4 3,4,13,12,1,34,0.6,27.0
209,2020-8-4 4,4,16,6,-1,30,0.6,27.0
210,2020-8-4 5,4,18,3,1,27,0.6,26.9
211,2020-8-4 6,4,17,10,3,30,0.6,27.0
212,2020-8-4 7,4,17,13,5,30,0.7,27.3
213,2020-8-4 8,5,17,19,6,36,0.7,28.2
214,2020-8-4 9,5,15,20,5,55,0.6,29.3
215,2020-8-4 10,5,20,18,5,78,0.7,30.1
216,2020-8-4 11,6,14,25,6,118,0.6,31.1
217,2020-8-4 12,5,11,21,6,120,0.6,31.8
218,2020-8-4 13,5,9,24,5,128,0.6,32.1
219,2020-8-4 14,4,8,22,5,113,0.6,31.7
220,2020-8-4 15,4,8,14,5,83,0.5,31.7
221,2020-8-4 16,4,12,13,3,68,0.6,30.1
222,2020-8-4 17,4,16,22,3,60,0.6,29.7
223,2020-8-4 18,4,14,19,4,46,0.6,29.6
224,2020-8-4 19,5,17,16,4,32,0.6,29.1
225,2020-8-4 20,6,20,13,2,25,0.6,28.8
226,2020-8-4 21,6,18,12,-1,25,0.5,28.6
227,2020-8-4 22,5,13,8,-2,27,0.6,28.2
228,2020-8-4 23,5,14,8,-3,25,0.6,27.9
229,2020-8-5 0,4,14,9,-1,23,0.6,27.8
230,2020-8-5 1,4,14,10,0,22,0.6,27.7
231,2020-8-5 2,5,12,8,1,23,0.6,27.8
232,2020-8-5 3,4,11,7,0,25,0.5,27.6
233,2020-8-5 4,4,11,9,-2,22,0.5,27.6
234,2020-8-5 5,4,13,13,-2,22,0.5,27.6
235,2020-8-5 6,4,18,10,-2,16,0.6,27.6
236,2020-8-5 7,4,16,9,-1,20,0.6,27.4
237,2020-8-5 8,4,18,8,0,18,0.7,26.6
238,2020-8-5 9,4,18,6,2,20,0.6,26.3
239,2020-8-5 10,4,20,11,3,19,0.7,26.8
240,2020-8-5 11,5,21,11,5,23,0.5,27.2
241,2020-8-5 12,4,20,12,4,27,0.6,27.3
242,2020-8-5 13,4,22,12,3,35,0.6,27.5
243,2020-8-5 14,4,20,16,3,38,0.6,27.5
244,2020-8-5 15,4,19,16,7,21,0.5,25.9
245,2020-8-5 16,4,28,9,3,13,0.6,25.7
246,2020-8-5 17,4,29,11,0,10,0.6,25.8
247,2020-8-5 18,4,32,12,2,6,0.8,25.8
248,2020-8-5 19,4,31,14,5,6,0.7,25.8
249,2020-8-5 20,4,31,14,8,5,0.7,25.8
250,2020-8-5 21,5,35,16,6,5,0.7,26.2
251,2020-8-5 22,5,36,16,9,4,0.7,26.4
252,2020-8-5 23,5,34,17,7,4,0.7,26.2
253,2020-8-6 0,5,29,19,10,5,0.6,26.3
254,2020-8-6 1,4,18,13,8,8,0.5,26.2
255,2020-8-6 2,4,14,7,4,12,0.5,26.0
256,2020-8-6 3,4,14,1,1,10,0.5,26.0
257,2020-8-6 4,4,16,6,0,7,0.5,25.9
258,2020-8-6 5,4,22,11,3,4,0.5,25.9
259,2020-8-6 6,4,22,13,4,6,0.6,25.9
260,2020-8-6 7,5,20,13,5,10,0.7,26.6
261,2020-8-6 8,6,27,13,4,20,0.8,28.0
262,2020-8-6 9,5,29,27,5,34,0.7,29.0
263,2020-8-6 10,5,21,25,7,58,0.6,30.0
264,2020-8-6 11,5,13,25,9,70,0.5,30.8
265,2020-8-6 12,4,8,26,7,101,0.5,31.6
266,2020-8-6 13,4,7,25,9,108,0.5,32.2
267,2020-8-6 14,5,7,22,6,92,0.5,33.0
268,2020-8-6 15,5,9,19,4,83,0.4,33.5
269,2020-8-6 16,4,13,20,4,73,0.5,32.4
270,2020-8-6 17,8,23,20,4,45,0.5,31.8
271,2020-8-6 18,5,18,26,5,31,0.5,31.3
272,2020-8-6 19,4,28,24,8,12,0.6,30.9
273,2020-8-6 20,4,30,28,6,9,0.6,30.3
274,2020-8-6 21,4,26,26,6,11,0.5,30.0
275,2020-8-6 22,4,22,23,6,11,0.5,29.6
276,2020-8-6 23,4,14,22,5,15,0.4,29.4
277,2020-8-7 0,5,19,15,2,8,0.5,29.1
278,2020-8-7 1,6,23,15,2,5,0.5,28.9
279,2020-8-7 2,5,24,17,4,4,0.5,28.7
280,2020-8-7 3,5,24,21,3,4,0.6,28.5
281,2020-8-7 4,5,25,27,7,4,0.7,28.4
282,2020-8-7 5,5,23,30,9,4,0.7,28.3
283,2020-8-7 6,5,19,27,8,5,0.7,28.3
284,2020-8-7 7,5,19,27,8,8,0.7,28.6
285,2020-8-7 8,6,24,28,7,12,0.7,29.2
286,2020-8-7 9,6,27,35,16,16,0.7,30.0
287,2020-8-7 10,5,22,43,16,28,0.5,30.9
288,2020-8-7 11,5,26,29,6,50,0.6,31.3
289,2020-8-7 12,5,15,45,16,62,0.5,31.7
290,2020-8-7 13,4,8,26,9,65,0.5,32.0
291,2020-8-7 14,4,5,17,7,76,0.4,33.3
292,2020-8-7 15,5,4,19,4,58,0.4,33.8
293,2020-8-7 16,5,8,14,2,64,0.4,34.0
294,2020-8-7 17,4,9,23,1,66,0.5,33.7
295,2020-8-7 18,6,17,20,2,48,0.5,32.6
296,2020-8-7 19,6,22,21,4,31,0.5,31.5
297,2020-8-7 20,6,14,25,4,24,0.4,30.8
298,2020-8-7 21,4,18,18,5,17,0.5,30.2
299,2020-8-7 22,5,24,21,2,12,0.5,30.0
300,2020-8-7 23,4,16,26,4,24,0.5,29.5
301,2020-8-8 0,4,22,20,5,16,0.5,29.2
302,2020-8-8 1,5,18,21,4,16,0.4,28.9
303,2020-8-8 2,4,16,17,3,17,0.4,28.7
304,2020-8-8 3,4,8,17,-2,23,0.4,28.6
305,2020-8-8 4,5,16,11,-3,14,0.4,28.4
306,2020-8-8 5,5,15,13,1,15,0.5,28.3
307,2020-8-8 6,4,18,11,3,12,0.5,28.3
308,2020-8-8 7,5,16,17,2,15,0.6,29.2
309,2020-8-8 8,6,20,24,6,17,0.6,30.5
310,2020-8-8 9,6,23,29,8,21,0.6,30.5
311,2020-8-8 10,6,23,30,9,35,0.6,31.3
312,2020-8-8 11,6,23,32,8,65,0.5,32.2
313,2020-8-8 12,5,14,28,13,112,0.5,32.9
314,2020-8-8 13,5,9,32,16,136,0.5,33.6
315,2020-8-8 14,4,7,34,10,125,0.4,34.1
316,2020-8-8 15,4,6,30,8,112,0.4,34.2
317,2020-8-8 16,4,8,20,5,106,0.4,34.2
318,2020-8-8 17,5,9,26,5,94,0.5,34.0
319,2020-8-8 18,5,18,23,5,72,0.5,33.4
320,2020-8-8 19,6,28,35,3,40,0.6,32.5
321,2020-8-8 20,6,25,35,7,29,0.5,31.6
322,2020-8-8 21,5,20,39,6,29,0.5,30.6
323,2020-8-8 22,5,15,27,6,30,0.4,30.0
324,2020-8-8 23,5,13,18,5,26,0.4,29.6
325,2020-8-9 0,5,16,16,1,21,0.5,29.4
326,2020-8-9 1,5,14,17,3,21,0.4,29.1
327,2020-8-9 2,5,9,15,4,27,0.4,28.8
328,2020-8-9 3,7,15,10,1,21,0.5,28.7
329,2020-8-9 4,10,26,11,0,8,0.7,28.5
330,2020-8-9 5,11,24,22,1,9,0.7,28.4
331,2020-8-9 6,7,20,20,4,12,0.6,28.3
332,2020-8-9 7,16,19,26,5,16,0.6,28.7
333,2020-8-9 8,34,15,27,9,27,0.6,30.2
334,2020-8-9 9,29,14,29,9,37,0.5,31.4
335,2020-8-9 10,20,12,24,11,69,0.5,32.5
336,2020-8-9 11,15,11,33,13,108,0.5,32.9
337,2020-8-9 12,13,11,35,14,142,0.6,34.0
338,2020-8-9 13,11,11,37,17,163,0.6,34.8
339,2020-8-9 14,10,11,39,22,174,0.6,35.5
340,2020-8-9 15,10,11,41,19,168,0.6,35.8
341,2020-8-9 16,6,10,40,17,155,0.5,35.7
342,2020-8-9 17,5,11,37,16,135,0.6,33.9
343,2020-8-9 18,5,13,43,12,89,0.6,32.7
344,2020-8-9 19,6,12,40,10,65,0.5,31.8
345,2020-8-9 20,5,15,34,6,37,0.5,31.1
346,2020-8-9 21,5,13,27,3,29,0.5,30.7
347,2020-8-9 22,5,11,21,3,29,0.5,30.5
348,2020-8-9 23,7,15,11,3,24,0.5,30.1
349,2020-8-10 0,9,19,17,4,21,0.4,29.7
350,2020-8-10 1,6,12,17,3,28,0.7,29.6
351,2020-8-10 2,7,14,10,0,26,0.5,29.4
352,2020-8-10 3,6,13,16,0,26,0.4,29.1
353,2020-8-10 4,12,25,12,-1,13,0.4,29.0
354,2020-8-10 5,11,23,14,4,14,0.6,28.8
355,2020-8-10 6,7,18,15,5,17,0.7,28.9
356,2020-8-10 7,12,16,21,5,20,0.5,29.9
357,2020-8-10 8,18,11,22,7,28,0.5,30.3
358,2020-8-10 9,29,15,21,4,36,0.5,31.3
359,2020-8-10 10,22,15,28,5,68,0.5,32.4
360,2020-8-10 11,14,14,31,8,105,0.6,33.7
361,2020-8-10 12,15,12,36,12,136,0.5,34.4
362,2020-8-10 13,17,11,37,12,135,0.5,34.4
363,2020-8-10 14,18,10,39,13,138,0.5,35.0
364,2020-8-10 15,8,10,37,11,137,0.5,34.8
365,2020-8-10 16,5,12,34,13,124,0.5,34.4
366,2020-8-10 17,7,17,42,11,88,0.6,32.8
367,2020-8-10 18,6,16,32,7,80,0.6,32.6
368,2020-8-10 19,6,19,28,5,59,0.6,31.7
369,2020-8-10 20,5,20,31,7,29,0.5,30.4
370,2020-8-10 21,5,20,21,8,19,0.5,30.6
371,2020-8-10 22,6,19,26,6,17,0.4,30.2
372,2020-8-10 23,6,19,20,7,16,0.5,30.2
373,2020-8-11 0,5,16,24,7,19,0.5,30.0
374,2020-8-11 1,5,11,18,3,22,0.5,29.8
375,2020-8-11 2,5,10,13,-1,22,0.5,29.7
376,2020-8-11 3,6,12,12,1,20,0.5,29.6
377,2020-8-11 4,5,12,9,2,22,0.4,29.4
378,2020-8-11 5,5,15,10,2,19,0.4,29.1
379,2020-8-11 6,4,16,9,4,16,0.5,29.0
380,2020-8-11 7,5,17,11,5,17,0.6,29.6
381,2020-8-11 8,5,16,26,4,27,0.6,30.6
382,2020-8-11 9,14,14,24,8,37,0.6,32.0
383,2020-8-11 10,14,14,22,9,60,0.5,32.6
384,2020-8-11 11,12,18,24,6,95,0.6,31.9
385,2020-8-11 12,7,12,37,11,111,0.6,32.6
386,2020-8-11 13,5,12,32,13,73,0.5,32.4
387,2020-8-11 14,5,12,34,7,70,0.6,31.7
388,2020-8-11 15,5,11,22,7,62,0.5,32.1
389,2020-8-11 16,4,10,20,6,56,0.5,31.9
390,2020-8-11 17,4,12,25,3,44,0.5,31.8
391,2020-8-11 18,4,14,17,3,31,0.5,31.4
392,2020-8-11 19,4,14,18,3,26,0.5,30.8
393,2020-8-11 20,4,14,14,3,27,0.4,30.6
394,2020-8-11 21,4,13,12,2,27,0.4,30.3
395,2020-8-11 22,4,12,17,2,26,0.4,30.2
396,2020-8-11 23,4,13,14,3,22,0.4,30.1
397,2020-8-12 0,4,11,16,2,24,0.4,29.9
398,2020-8-12 1,4,10,12,3,25,0.4,29.9
399,2020-8-12 2,4,12,13,3,23,0.4,29.8
400,2020-8-12 3,4,8,10,2,29,0.4,29.6
401,2020-8-12 4,8,13,10,2,26,0.4,29.3
402,2020-8-12 5,6,12,8,3,27,0.5,29.4
403,2020-8-12 6,4,10,14,2,32,0.5,28.4
404,2020-8-12 7,4,13,18,4,30,0.6,27.7
405,2020-8-12 8,4,14,13,3,32,0.6,28.3
406,2020-8-12 9,5,21,19,2,32,0.7,28.5
407,2020-8-12 10,5,24,29,10,30,0.6,28.9
408,2020-8-12 11,5,19,30,13,53,0.6,29.8
409,2020-8-12 12,4,17,31,13,71,0.6,30.8
410,2020-8-12 13,4,15,28,13,62,0.5,29.0
411,2020-8-12 14,5,15,22,7,54,0.5,25.3
412,2020-8-12 15,4,27,2,1,38,0.5,25.5
413,2020-8-12 16,4,29,6,3,27,0.5,26.1
414,2020-8-12 17,4,22,7,5,27,0.5,26.4
415,2020-8-12 18,4,19,11,12,37,0.5,25.2
416,2020-8-12 19,4,24,8,6,29,0.5,25.5
417,2020-8-12 20,4,26,11,5,20,0.6,26.1
418,2020-8-12 21,4,28,15,5,16,0.6,26.8
419,2020-8-12 22,4,30,15,3,13,0.5,27.2
420,2020-8-12 23,4,13,15,2,31,0.5,26.1
421,2020-8-13 0,4,12,0,1,29,0.5,26.0
422,2020-8-13 1,4,13,5,-1,26,0.5,26.2
423,2020-8-13 2,4,8,5,-1,33,0.4,25.6
424,2020-8-13 3,4,7,3,0,31,0.5,25.4
425,2020-8-13 4,4,11,4,-2,26,0.5,25.6
426,2020-8-13 5,4,11,6,-3,27,0.5,25.6
427,2020-8-13 6,4,11,6,0,28,0.5,25.9
428,2020-8-13 7,4,19,8,2,20,0.6,26.8
429,2020-8-13 8,4,21,21,9,19,0.6,27.7
430,2020-8-13 9,6,16,21,9,25,0.5,28.1
431,2020-8-13 10,5,14,14,5,30,0.5,27.1
432,2020-8-13 11,5,16,14,2,27,0.5,27.0
433,2020-8-13 12,6,11,15,4,45,0.5,28.7
434,2020-8-13 13,4,10,14,5,34,0.5,27.4
435,2020-8-13 14,5,10,12,5,33,0.5,27.2
436,2020-8-13 15,4,9,9,2,46,0.5,28.8
437,2020-8-13 16,4,12,15,1,51,0.5,29.5
438,2020-8-13 17,5,11,23,5,54,0.6,29.7
439,2020-8-13 18,6,16,18,5,38,0.6,29.4
440,2020-8-13 19,6,22,20,7,22,0.6,28.8
441,2020-8-13 20,7,24,24,7,19,0.6,28.4
442,2020-8-13 21,8,27,24,5,15,0.6,28.3
443,2020-8-13 22,11,24,18,5,13,0.6,28.1
444,2020-8-13 23,7,15,12,3,18,0.6,27.8
445,2020-8-14 0,5,14,10,1,19,0.6,27.7
446,2020-8-14 1,5,17,14,3,14,0.6,27.3
447,2020-8-14 2,6,18,12,3,12,0.6,27.2
448,2020-8-14 3,6,18,16,2,11,0.6,27.3
449,2020-8-14 4,6,20,11,3,9,0.6,27.2
450,2020-8-14 5,5,21,13,4,8,0.6,27.4
451,2020-8-14 6,5,22,17,3,7,0.7,27.5
452,2020-8-14 7,6,19,21,7,16,0.8,28.6
453,2020-8-14 8,6,12,30,9,28,0.6,29.4
454,2020-8-14 9,4,9,29,7,42,0.6,30.4
455,2020-8-14 10,4,13,28,6,57,0.6,30.4
456,2020-8-14 11,5,12,27,9,67,0.5,30.9
457,2020-8-14 12,5,11,27,7,85,0.5,31.2
458,2020-8-14 13,5,17,26,6,46,0.6,28.1
459,2020-8-14 14,5,15,13,4,47,0.6,28.1
460,2020-8-14 15,4,16,18,3,66,0.6,29.9
461,2020-8-14 16,4,14,26,5,73,0.6,30.6
462,2020-8-14 17,4,22,33,5,68,0.6,30.3
463,2020-8-14 18,5,22,30,12,42,0.7,30.2
464,2020-8-14 19,5,32,26,8,26,0.7,29.9
465,2020-8-14 20,5,33,38,8,16,0.8,29.7
466,2020-8-14 21,6,29,32,9,14,0.7,29.5
467,2020-8-14 22,6,35,38,14,10,0.8,29.1
468,2020-8-14 23,4,19,46,14,17,0.6,28.8
469,2020-8-15 0,4,24,20,7,12,0.6,28.5
470,2020-8-15 1,4,23,21,5,10,0.6,28.2
471,2020-8-15 2,4,25,32,4,8,0.6,28.1
472,2020-8-15 3,4,23,20,2,9,0.6,27.9
473,2020-8-15 4,5,20,27,3,13,0.6,27.9
474,2020-8-15 5,5,24,17,3,7,0.6,27.7
475,2020-8-15 6,5,26,21,5,7,0.7,27.7
476,2020-8-15 7,6,20,28,10,18,0.7,28.7
477,2020-8-15 8,5,14,30,10,28,0.7,28.8
478,2020-8-15 9,9,11,17,7,44,0.6,30.1
479,2020-8-15 10,7,13,16,4,61,0.6,31.3
