,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
20,2020/7/23,2020-7-23 20,33.4164,309.327,0.0166474,47.4373,6.84659,192.2,0.0,0.0704048,775.876,100.693,88.0938,8.56313,443.422,24.4394,29.367
21,2020/7/23,2020-7-23 21,31.9164,307.161,0.0171588,53.6182,6.69229,193.325,0.0,0.117709,494.018,100.746,64.9544,1.94253,437.156,0.0,0.0
22,2020/7/23,2020-7-23 22,30.8764,305.855,0.0187691,62.5345,5.87401,194.647,0.0,0.104474,504.75,100.773,50.9738,1.40662,430.77,0.0,0.0
23,2020/7/23,2020-7-23 23,30.3405,305.138,0.0187079,64.4249,4.88559,188.054,0.0,0.116255,558.82,100.779,39.6514,1.23285,430.078,0.0,0.0
24,2020/7/23,2020-7-24 0,30.0259,304.564,0.0179357,62.9736,4.6555,189.897,0.0,0.269349,491.319,100.776,31.8486,1.24947,426.706,0.0,0.0
25,2020/7/23,2020-7-24 1,29.5963,304.059,0.0199708,72.0002,4.30022,192.547,0.0,0.274676,559.101,100.771,28.2982,0.845204,428.587,0.0,0.0
26,2020/7/23,2020-7-24 2,29.427,303.682,0.0203432,74.114,4.44755,187.34,0.0,0.289934,566.318,100.77,24.1879,0.750159,427.714,0.0,0.0
27,2020/7/23,2020-7-24 3,29.2167,303.304,0.0205797,75.9526,4.62523,183.569,0.0,0.495331,488.738,100.764,20.9759,0.676883,427.089,0.0,0.0
28,2020/7/23,2020-7-24 4,29.1405,303.139,0.0205963,76.3773,3.70193,188.446,0.0,0.378583,493.078,100.769,15.8316,0.597004,428.796,0.0,0.0
29,2020/7/23,2020-7-24 5,29.0977,303.248,0.0208069,77.3799,3.29354,195.585,0.0,0.862675,499.362,100.791,17.2955,0.696524,446.511,0.0,0.0
30,2020/7/23,2020-7-24 6,28.9518,303.069,0.0198798,74.6333,2.42246,239.215,0.0,0.829506,277.287,100.828,13.3705,0.663832,438.096,0.0,0.0
31,2020/7/23,2020-7-24 7,28.2878,302.298,0.0196269,76.8234,3.21026,240.17,0.0,0.613358,231.569,100.879,14.4201,0.602184,429.452,0.0,0.0
32,2020/7/23,2020-7-24 8,28.8148,304.627,0.0192899,73.0908,2.64859,235.301,0.0,0.78106,402.2,100.901,44.7016,10.2919,432.11,139.582,167.725
33,2020/7/23,2020-7-24 9,29.403,306.421,0.0190158,69.497,3.26273,226.051,0.0174571,0.732153,551.354,100.932,77.3092,15.5789,456.382,190.046,228.364
34,2020/7/23,2020-7-24 10,29.403,306.421,0.0190158,69.497,3.26273,226.051,0.0174571,0.732153,551.354,100.932,77.3092,15.5789,456.382,190.046,228.364
35,2020/7/23,2020-7-24 11,30.5634,311.591,0.0187801,63.907,2.70354,235.463,0.0,0.399482,846.867,100.953,162.092,32.5476,436.804,482.417,579.686
36,2020/7/23,2020-7-24 12,31.8202,315.358,0.0183071,57.6457,2.82145,240.061,0.0,0.250067,1067.36,100.914,229.954,44.356,440.066,645.334,775.451
37,2020/7/23,2020-7-24 13,33.0178,318.515,0.0175067,51.1908,2.64227,230.939,0.0,0.0,1378.24,100.837,277.457,52.7677,444.307,748.321,899.203
38,2020/7/23,2020-7-24 14,34.0788,320.89,0.0169422,46.3967,2.42104,231.45,0.0,0.0,1459.29,100.75,304.843,57.8487,447.773,805.403,967.794
39,2020/7/23,2020-7-24 15,34.9312,318.39,0.0173041,44.9528,2.76013,188.017,0.0,0.34,1617.26,100.658,226.229,39.6271,481.965,463.035,556.395
40,2020/7/23,2020-7-24 16,35.7593,316.94,0.0165786,40.9256,3.60294,181.823,0.0,0.34,1710.82,100.578,188.32,34.8264,484.402,355.508,427.188
41,2020/7/23,2020-7-24 17,36.5703,320.361,0.016357,38.4174,3.65494,182.891,0.0,0.0836473,2008.11,100.507,263.108,53.1126,469.261,649.408,780.346
42,2020/7/23,2020-7-24 18,36.8857,317.596,0.0163064,37.5585,2.81683,198.469,0.0,0.34,1890.28,100.464,156.617,29.8953,490.172,279.996,336.451
43,2020/7/23,2020-7-24 19,36.282,314.176,0.0168798,40.3257,3.9119,168.201,1.29e-06,0.944144,1458.61,100.469,107.207,16.5811,490.372,88.8145,106.722
44,2020/7/23,2020-7-24 20,35.8727,312.257,0.017942,43.9431,5.55274,208.697,0.173723,0.9685,1305.54,100.481,88.5425,17.6473,489.208,67.5779,81.2033
45,2020/7/23,2020-7-24 21,34.3933,309.509,0.0148704,39.8683,6.28688,214.391,0.0,0.289692,818.508,100.551,57.4132,8.48185,451.613,18.9394,22.7581
46,2020/7/23,2020-7-24 22,33.0895,307.697,0.0144201,41.8802,6.16676,210.143,0.0,0.0822687,657.85,100.607,41.4423,2.26598,440.532,0.0,0.0
47,2020/7/23,2020-7-24 23,32.1119,306.619,0.0142595,43.9802,5.28494,204.763,0.0,0.0221897,581.757,100.641,34.0882,2.08386,440.406,0.0,0.0
48,2020/7/23,2020-7-25 0,31.35,305.68,0.0136987,44.2673,5.12676,206.527,0.0,0.109694,494.693,100.634,28.7679,2.02404,434.141,0.0,0.0
49,2020/7/23,2020-7-25 1,30.5515,304.786,0.0134203,45.5529,5.06877,219.12,0.0,0.278814,405.512,100.64,26.156,1.9565,429.453,0.0,0.0
50,2020/7/23,2020-7-25 2,29.8149,304.029,0.0147496,52.3935,4.49174,217.723,0.0,0.306335,347.326,100.643,23.3157,1.61252,426.906,0.0,0.0
51,2020/7/23,2020-7-25 3,29.1786,303.383,0.0166511,61.5183,4.76175,214.403,0.0,0.435665,325.567,100.638,24.2395,1.31858,428.382,0.0,0.0
52,2020/7/23,2020-7-25 4,28.7755,302.985,0.0181389,68.7111,4.60683,217.493,0.0,0.363668,343.286,100.64,23.7608,1.06129,433.236,0.0,0.0
53,2020/7/23,2020-7-25 5,28.5028,302.544,0.0183881,70.8422,4.53965,217.791,0.0,0.115041,330.482,100.638,19.5777,0.921364,427.663,0.0,0.0
54,2020/7/23,2020-7-25 6,28.4118,302.283,0.0172518,66.854,4.36992,219.521,0.0,0.301091,313.754,100.656,15.2023,1.04867,426.371,0.0,0.0
55,2020/7/23,2020-7-25 7,28.2714,302.01,0.0164062,64.1486,4.09337,220.657,0.0,0.573969,268.45,100.678,11.6616,1.1052,424.69,0.0,0.0
56,2020/7/23,2020-7-25 8,28.0904,301.775,0.0164592,65.0981,3.50202,220.342,0.0,0.276499,222.843,100.699,9.2659,1.00171,424.413,0.0,0.0
57,2020/7/23,2020-7-25 9,28.3153,303.427,0.0174517,68.0855,3.74551,227.518,0.0,0.190121,296.441,100.727,39.5259,10.4418,424.213,119.869,144.037
58,2020/7/23,2020-7-25 10,29.3835,307.148,0.0179965,65.7187,4.03304,231.484,0.0,0.112523,439.49,100.737,106.626,22.7992,425.979,319.917,384.421
59,2020/7/23,2020-7-25 11,29.3835,307.148,0.0179965,65.7187,4.03304,231.484,0.0,0.112523,439.49,100.737,106.626,22.7992,425.979,319.917,384.421
60,2020/7/23,2020-7-25 12,30.9191,311.371,0.0176018,58.4742,3.74253,233.697,0.0,0.104821,674.918,100.746,171.751,35.4946,432.475,502.212,603.471
61,2020/7/23,2020-7-25 13,32.3634,315.624,0.017061,51.8587,3.2317,237.57,0.0,0.0183375,969.231,100.719,233.962,47.15,437.586,667.159,801.675
62,2020/7/23,2020-7-25 14,33.5884,319.15,0.0167316,47.1547,2.8453,237.105,0.0,0.0591096,1290.77,100.642,284.709,55.9897,439.993,791.224,950.756
63,2020/7/23,2020-7-25 15,34.6377,321.664,0.0165333,43.6824,2.85358,225.4,0.0,0.0622565,1538.11,100.571,326.585,61.9635,442.696,865.256,1039.71
64,2020/7/23,2020-7-25 16,35.6047,322.963,0.0161526,40.2099,2.72649,240.572,0.0,0.0596829,1768.8,100.487,331.425,62.2912,451.188,845.076,1015.47
65,2020/7/23,2020-7-25 17,36.3893,321.871,0.0157132,37.2701,3.20517,252.208,0.0,0.327325,1908.64,100.404,295.962,54.0131,460.028,677.955,814.649
66,2020/7/23,2020-7-25 18,36.869,322.375,0.0160846,37.0297,3.36184,245.391,0.0,0.479637,1901.69,100.324,301.515,55.7219,460.221,703.233,845.024
67,2020/7/23,2020-7-25 19,37.1725,320.747,0.016796,37.9547,3.53018,257.341,0.0,0.512135,2049.24,100.296,252.282,45.5041,468.497,533.954,641.613
68,2020/7/23,2020-7-25 20,37.3446,317.87,0.0163211,36.5062,3.75977,236.995,0.0196514,0.426647,1961.75,100.31,173.581,31.8906,478.662,301.356,362.118
69,2020/7/23,2020-7-25 21,35.8146,313.123,0.0179212,43.9863,6.76815,182.694,0.0,0.374018,768.414,100.352,133.286,20.3794,471.727,127.698,153.445
70,2020/7/23,2020-7-25 22,34.6189,310.171,0.0175577,46.3627,6.87427,210.076,0.0,0.0765367,1006.65,100.409,75.8959,5.86385,465.614,11.7004,14.0595
71,2020/7/23,2020-7-25 23,33.0587,308.123,0.0165088,47.9749,7.02686,212.575,0.0,0.220086,608.734,100.484,61.1367,2.12615,453.076,0.0,0.0
72,2020/7/24,2020-7-24 0,29.6519,303.903,0.0187901,67.5236,4.70533,193.118,0.0,0.0,500.617,100.789,25.1682,1.07061,422.15,0.0,0.0
73,2020/7/24,2020-7-24 1,29.3822,303.454,0.0190249,69.5152,4.46243,189.261,0.0,0.0,479.511,100.787,20.0143,0.938699,420.131,0.0,0.0
74,2020/7/24,2020-7-24 2,29.1628,303.108,0.0192939,71.4655,3.83023,188.626,0.0,0.0,473.368,100.791,15.1875,0.784493,419.467,0.0,0.0
75,2020/7/24,2020-7-24 3,29.088,302.915,0.0190682,70.9649,2.99711,196.84,0.0,0.00844141,489.221,100.802,10.5477,0.71517,420.311,0.0,0.0
76,2020/7/24,2020-7-24 4,28.816,302.628,0.0187738,71.0731,2.32599,238.049,0.0,0.130654,365.707,100.824,8.44841,0.660261,421.562,0.0,0.0
77,2020/7/24,2020-7-24 5,28.2825,302.174,0.0191641,75.0158,2.34487,243.452,0.0,0.440892,201.198,100.853,9.66413,0.567459,422.647,0.0,0.0
78,2020/7/24,2020-7-24 6,27.7357,301.663,0.019219,77.8527,1.7834,246.992,0.0,0.29877,194.016,100.876,9.10006,0.463352,423.366,0.0,0.0
79,2020/7/24,2020-7-24 7,28.2502,304.028,0.0188211,73.8583,2.02214,227.117,0.0,0.534574,289.449,100.901,38.1386,9.29236,425.087,132.314,158.992
80,2020/7/24,2020-7-24 8,29.4786,308.004,0.0183198,66.6269,2.45499,226.595,0.0,0.639866,534.029,100.912,97.982,22.1355,429.555,323.008,388.135
81,2020/7/24,2020-7-24 9,29.4786,308.004,0.0183198,66.6269,2.45499,226.595,0.0,0.639866,534.029,100.912,97.982,22.1355,429.555,323.008,388.135
82,2020/7/24,2020-7-24 10,30.7502,312.147,0.0180974,60.8589,2.59869,224.884,0.0,0.603535,812.618,100.92,168.179,34.9965,434.145,510.616,613.57
83,2020/7/24,2020-7-24 11,31.9253,315.905,0.0179795,56.2371,2.85137,219.395,0.0,0.0,1092.08,100.89,242.693,47.0996,435.712,682.862,820.544
84,2020/7/24,2020-7-24 12,33.0194,319.196,0.0179569,52.4985,2.57543,219.549,0.0,0.0,1293.06,100.831,293.096,55.451,442.128,796.801,957.457
85,2020/7/24,2020-7-24 13,33.9607,321.574,0.0177542,48.9753,2.43775,204.903,0.0,0.0,1477.58,100.758,327.964,60.8538,445.59,862.305,1036.17
86,2020/7/24,2020-7-24 14,35.2852,322.479,0.0170163,43.2771,3.73395,183.11,0.0,0.0,1660.51,100.682,367.845,65.0889,448.177,872.976,1048.99
87,2020/7/24,2020-7-24 15,36.1587,322.437,0.0161595,38.9515,4.45307,184.643,0.0,0.0,1803.51,100.609,368.169,64.461,450.647,823.015,988.957
88,2020/7/24,2020-7-24 16,36.8106,321.887,0.0157304,36.4287,4.32801,184.562,0.0,0.0,1935.62,100.547,324.964,58.1279,456.294,706.066,848.428
89,2020/7/24,2020-7-24 17,37.0853,320.521,0.0161282,36.724,4.11799,184.418,0.0,0.0,2069.64,100.516,267.675,48.557,459.501,558.534,671.149
90,2020/7/24,2020-7-24 18,36.9449,317.861,0.0170816,39.2233,4.64599,195.0,0.0,0.29485,2104.53,100.51,207.388,36.5501,463.362,370.951,445.745
91,2020/7/24,2020-7-24 19,35.6542,313.102,0.0172546,42.8486,6.92624,204.641,0.0,0.382889,853.793,100.54,140.837,23.3857,461.717,157.593,189.368
92,2020/7/24,2020-7-24 20,33.7578,309.419,0.0167914,46.8207,7.27566,190.631,0.0,0.0908151,510.034,100.607,83.4031,7.42546,450.225,17.1036,20.5522
93,2020/7/24,2020-7-24 21,32.0611,307.338,0.0180672,55.9132,6.83087,187.288,0.0,0.0306835,411.391,100.668,66.9758,1.89722,446.467,0.0,0.0
94,2020/7/24,2020-7-24 22,31.2241,306.212,0.0176375,57.476,5.9424,185.73,0.0,0.0165536,376.379,100.697,51.5895,1.6997,439.194,0.0,0.0
95,2020/7/24,2020-7-24 23,30.756,305.461,0.0172103,57.7183,5.54102,187.79,0.0,0.0231202,399.474,100.692,41.0034,1.6203,435.031,0.0,0.0
96,2020/7/24,2020-7-25 0,30.4319,304.926,0.0166158,56.8473,4.86243,191.942,0.0,0.108944,411.077,100.692,31.7509,1.54786,431.183,0.0,0.0
97,2020/7/24,2020-7-25 1,30.2379,304.54,0.01624,56.2294,3.87437,199.04,0.0,0.0764588,491.602,100.691,22.6672,1.4097,427.752,0.0,0.0
98,2020/7/24,2020-7-25 2,29.808,304.035,0.0166658,59.2593,4.08019,225.103,0.0,0.133678,441.872,100.698,21.9469,1.32831,427.704,0.0,0.0
99,2020/7/24,2020-7-25 3,28.9204,303.199,0.0183815,69.0507,4.30278,220.902,0.0,0.0383903,350.18,100.7,24.0974,0.973759,424.736,0.0,0.0
100,2020/7/24,2020-7-25 4,28.3427,302.527,0.0195199,76.0064,4.08196,218.716,0.0,0.092866,289.83,100.704,21.0985,0.634302,419.005,0.0,0.0
101,2020/7/24,2020-7-25 5,28.0798,302.117,0.0200503,79.3699,3.76789,222.29,0.0,0.0,259.537,100.719,16.8368,0.451219,416.719,0.0,0.0
102,2020/7/24,2020-7-25 6,27.9627,301.824,0.0193585,77.2165,3.73422,224.751,0.0,0.0,251.42,100.75,13.2256,0.529791,416.372,0.0,0.0
103,2020/7/24,2020-7-25 7,27.7942,301.542,0.0183634,74.0411,3.55006,226.361,0.0,0.0,240.332,100.778,10.5582,0.641406,416.169,0.0,0.0
104,2020/7/24,2020-7-25 8,28.0076,303.102,0.0177585,70.6701,3.86447,226.971,0.0,0.0,265.347,100.796,40.072,9.6091,416.698,116.556,140.056
105,2020/7/24,2020-7-25 9,29.168,307.034,0.0178394,66.0697,3.47654,232.289,0.0,0.0,417.507,100.811,100.19,21.8585,418.862,315.201,378.754
106,2020/7/24,2020-7-25 10,29.168,307.034,0.0178394,66.0697,3.47654,232.289,0.0,0.0,417.507,100.811,100.19,21.8585,418.862,315.201,378.754
107,2020/7/24,2020-7-25 11,30.7138,311.356,0.0173962,58.5652,3.07611,237.909,0.0,0.0,671.043,100.81,160.749,33.9465,426.938,487.872,586.24
108,2020/7/24,2020-7-25 12,31.9605,313.175,0.016336,50.9252,2.98981,246.346,0.0,0.0,916.64,100.776,173.354,36.5699,438.478,485.603,583.513
109,2020/7/24,2020-7-25 13,33.1913,318.009,0.0154868,44.7483,2.81492,238.584,0.0,0.0,1190.49,100.711,263.13,55.1908,438.997,765.384,919.705
110,2020/7/24,2020-7-25 14,34.3805,320.733,0.0148198,39.7943,2.79285,242.392,0.0,0.0,1414.42,100.625,304.771,61.0117,439.437,830.938,998.478
111,2020/7/24,2020-7-25 15,35.3604,322.483,0.0148799,37.6128,3.04605,256.467,0.0,0.0,1551.24,100.534,336.146,64.5188,441.063,867.292,1042.16
112,2020/7/24,2020-7-25 16,36.0395,319.273,0.014659,35.5315,3.30206,268.227,0.0,0.0,1649.2,100.453,235.482,43.8981,457.17,503.911,605.513
113,2020/7/24,2020-7-25 17,36.6486,321.109,0.0149213,34.8284,3.33659,252.962,0.0,0.0,1791.52,100.368,270.458,54.9351,454.514,683.549,821.37
114,2020/7/24,2020-7-25 18,36.9448,317.928,0.015569,35.6845,3.19983,239.316,0.0,0.0,1853.85,100.338,172.285,33.7593,461.957,350.117,420.71
115,2020/7/24,2020-7-25 19,37.1024,317.874,0.0166518,37.8056,3.14911,232.561,0.0,0.0,1940.22,100.339,165.649,33.6781,463.656,360.574,433.275
116,2020/7/24,2020-7-25 20,36.9597,314.682,0.0167119,38.2807,3.67721,226.899,0.0,0.0676004,1853.56,100.365,99.2236,20.327,466.094,155.116,186.392
117,2020/7/24,2020-7-25 21,34.6157,310.127,0.019906,52.5788,7.33063,188.424,0.0,0.202139,489.014,100.418,78.34,6.80516,460.403,19.2683,23.1533
118,2020/7/24,2020-7-25 22,33.2686,308.282,0.0200141,57.4203,7.0693,196.515,0.0,0.282439,797.83,100.483,59.7873,1.79018,461.931,0.0,0.0
119,2020/7/24,2020-7-25 23,32.1404,307.029,0.0189361,58.2471,6.10358,214.107,0.0,0.452065,545.368,100.552,49.5305,1.66921,455.576,0.0,0.0
120,2020/7/24,2020-7-26 0,31.2907,305.917,0.0181258,58.7365,5.99361,209.936,0.0,0.464757,485.269,100.551,41.2455,1.58405,443.79,0.0,0.0
121,2020/7/24,2020-7-26 1,30.6845,305.157,0.0170786,57.4464,5.57977,211.869,0.0,0.682313,433.006,100.554,34.7474,1.58875,439.673,0.0,0.0
122,2020/7/24,2020-7-26 2,30.209,304.565,0.0171984,59.5731,4.90469,219.667,0.0,0.58528,486.128,100.561,28.5086,1.40884,435.688,0.0,0.0
123,2020/7/24,2020-7-26 3,29.5103,303.843,0.0183851,66.4899,4.97258,219.39,0.0,0.536668,430.291,100.558,28.2919,1.14545,433.854,0.0,0.0
124,2020/7/24,2020-7-26 4,29.0412,303.267,0.0192478,71.6659,5.07664,217.856,0.0,0.338985,427.094,100.566,26.0728,0.929855,431.373,0.0,0.0
125,2020/7/24,2020-7-26 5,28.6578,302.763,0.0199355,76.0113,5.05401,215.935,0.0,0.260474,405.763,100.565,22.9578,0.726106,428.21,0.0,0.0
126,2020/7/24,2020-7-26 6,28.3978,302.395,0.0202449,78.4641,4.9392,212.767,0.0,0.224554,381.211,100.586,19.8965,0.61083,427.292,0.0,0.0
127,2020/7/24,2020-7-26 7,28.1901,301.982,0.0204133,80.1652,4.70797,216.612,0.0,0.253569,314.885,100.611,14.319,0.463107,420.109,0.0,0.0
128,2020/7/24,2020-7-26 8,28.0161,301.733,0.0205625,81.6555,4.2169,219.253,0.0,0.131397,262.255,100.641,11.4931,0.381317,421.111,0.0,0.0
129,2020/7/24,2020-7-26 9,28.3038,303.403,0.0204856,79.934,4.19952,226.726,0.0,0.080883,345.484,100.673,42.55,7.75538,418.936,119.67,143.798
130,2020/7/24,2020-7-26 10,29.6422,306.661,0.0195399,70.1863,4.84991,222.936,0.0,0.0727587,607.563,100.687,99.0118,19.7957,424.206,283.6,340.781
131,2020/7/24,2020-7-26 11,29.6422,306.661,0.0195399,70.1863,4.84991,222.936,0.0,0.0727587,607.563,100.687,99.0118,19.7957,424.206,283.6,340.781
132,2020/7/24,2020-7-26 12,31.1635,310.996,0.0186002,60.834,4.77784,222.305,0.0,0.0775307,828.511,100.689,178.8,35.2322,428.296,500.705,601.66
133,2020/7/24,2020-7-26 13,32.6706,314.878,0.0172601,51.4352,4.67588,228.107,0.0,0.0732835,1112.45,100.621,247.832,48.1891,434.689,662.998,796.677
134,2020/7/24,2020-7-26 14,33.9531,318.041,0.01638,45.1143,4.72643,223.592,0.0,0.10009,1428.42,100.566,308.461,58.1895,440.043,786.033,944.518
135,2020/7/24,2020-7-26 15,34.9668,320.568,0.0163249,42.2446,4.4515,206.845,0.0,0.235389,1714.82,100.495,346.583,63.61,446.628,855.923,1028.5
136,2020/7/24,2020-7-26 16,35.7869,321.822,0.0164489,40.452,4.77148,200.356,0.0,0.26751,1856.03,100.379,372.622,65.6868,447.61,872.188,1048.04
137,2020/7/24,2020-7-26 17,36.6602,322.309,0.0164034,38.2276,4.8889,208.836,0.0,0.261821,2104.36,100.286,364.278,63.7686,455.596,819.373,984.58
138,2020/7/24,2020-7-26 18,37.1458,321.466,0.0153129,34.6221,5.46568,233.161,0.0,0.203112,2065.4,100.196,340.237,59.2101,457.945,712.713,856.415
139,2020/7/24,2020-7-26 19,37.343,319.918,0.0143268,32.0115,5.35882,221.685,0.0,0.188962,2103.54,100.202,278.248,50.3188,454.085,561.359,674.544
140,2020/7/24,2020-7-26 20,36.8603,316.933,0.0148671,34.2104,6.21078,209.409,0.0,0.188495,1858.38,100.229,217.323,38.7586,455.337,372.325,447.396
141,2020/7/24,2020-7-26 21,35.9004,313.353,0.0144805,35.3298,6.59307,209.194,0.0,0.246608,1581.77,100.278,136.0,25.1164,449.251,173.256,208.188
142,2020/7/24,2020-7-26 22,34.3929,309.853,0.0143308,38.3474,6.77952,200.286,0.0,0.187522,1014.11,100.366,72.0842,7.69642,444.415,17.5312,21.066
143,2020/7/24,2020-7-26 23,32.5921,307.576,0.0149003,44.5352,7.21021,193.924,0.0,0.164439,714.702,100.447,59.7818,2.17473,440.2,0.0,0.0
144,2020/7/25,2020-7-25 0,30.5049,304.814,0.0171644,58.4347,4.48357,215.75,0.0,0.091793,493.877,100.649,25.4775,1.52378,436.713,0.0,0.0
145,2020/7/25,2020-7-25 1,29.8362,304.016,0.0176017,62.4555,4.79053,216.348,0.0,0.0949374,374.516,100.663,23.7297,1.34713,428.982,0.0,0.0
146,2020/7/25,2020-7-25 2,29.2285,303.407,0.0185018,68.1622,4.68669,216.183,0.0,0.106799,321.041,100.662,23.3296,1.12773,430.301,0.0,0.0
147,2020/7/25,2020-7-25 3,28.8462,302.951,0.0192483,72.6184,4.43883,213.841,0.0,0.140597,295.62,100.671,20.6682,0.910518,429.052,0.0,0.0
148,2020/7/25,2020-7-25 4,28.5446,302.561,0.0198843,76.4533,3.83828,220.196,0.0,0.123038,306.833,100.695,16.6448,0.680578,426.576,0.0,0.0
149,2020/7/25,2020-7-25 5,28.3369,302.193,0.0196739,76.6512,3.70713,220.46,0.0,0.0646049,270.88,100.727,13.0404,0.628392,423.082,0.0,0.0
150,2020/7/25,2020-7-25 6,28.1687,301.875,0.0191199,75.2887,3.65874,219.779,0.0,0.119863,242.239,100.743,10.0316,0.661149,421.254,0.0,0.0
151,2020/7/25,2020-7-25 7,28.4327,303.814,0.0190549,73.8296,3.77155,227.311,0.0,0.0718042,305.392,100.767,45.7098,10.3934,422.082,137.185,164.845
152,2020/7/25,2020-7-25 8,29.623,307.659,0.0187048,67.3311,3.58067,229.27,0.0,0.139892,451.542,100.78,105.938,22.8753,425.349,327.732,393.812
153,2020/7/25,2020-7-25 9,29.623,307.659,0.0187048,67.3311,3.58067,229.27,0.0,0.139892,451.542,100.78,105.938,22.8753,425.349,327.732,393.812
154,2020/7/25,2020-7-25 10,31.1423,311.933,0.0178718,58.5884,3.28559,233.632,0.0,0.0,760.359,100.788,169.697,35.9498,431.992,507.939,610.353
155,2020/7/25,2020-7-25 11,32.5154,315.879,0.0171614,51.7059,2.88505,242.975,0.0,0.0,1026.7,100.765,226.182,46.8611,438.798,654.504,786.47
156,2020/7/25,2020-7-25 12,33.6174,319.139,0.0169939,47.8424,2.69397,244.878,0.0,0.0,1404.48,100.707,279.101,55.648,443.599,774.592,930.771
157,2020/7/25,2020-7-25 13,34.4696,321.049,0.0170523,45.5451,3.09906,212.836,0.0,0.0,1511.94,100.632,323.641,60.747,448.869,829.794,997.102
158,2020/7/25,2020-7-25 14,35.4458,322.521,0.0156979,39.4843,2.70701,212.14,0.0,0.0,1672.9,100.554,322.467,62.0157,449.98,823.83,989.936
159,2020/7/25,2020-7-25 15,36.2759,322.971,0.0155556,37.1816,3.09658,210.223,0.0,0.0,1821.35,100.484,326.578,61.4388,452.88,791.647,951.264
160,2020/7/25,2020-7-25 16,36.9956,322.576,0.0146322,33.4637,3.30663,217.444,0.0,0.0,1866.8,100.419,301.71,57.1311,451.591,701.868,843.383
161,2020/7/25,2020-7-25 17,37.5295,319.955,0.0139827,30.9537,3.16518,228.639,0.0,0.0,2012.79,100.384,209.581,41.074,458.455,437.329,525.506
