,1,2,18,19,20,21,22,23
85,2020/7/24,2020-7-24 13,3.00445,6.42378,18.2597,15.012,151.732,0.168151
86,2020/7/24,2020-7-24 14,2.41819,6.27788,15.1275,12.5998,143.274,0.145326
87,2020/7/24,2020-7-24 15,2.31229,7.28297,15.9108,13.3318,139.038,0.12922
88,2020/7/24,2020-7-24 16,3.16095,9.06132,19.827,16.7327,157.161,0.163227
89,2020/7/24,2020-7-24 17,3.7898,12.1596,20.3659,16.7571,159.653,0.182968
90,2020/7/24,2020-7-24 18,5.39598,18.482,21.2098,15.9923,143.71,0.185096
91,2020/7/24,2020-7-24 19,5.54898,21.8857,27.3718,20.0849,134.885,0.188114
92,2020/7/24,2020-7-24 20,8.51325,29.4773,32.3453,22.4229,114.191,0.173134
93,2020/7/24,2020-7-24 21,6.20816,28.3513,24.6101,18.3256,75.5275,0.180315
94,2020/7/24,2020-7-24 22,4.96627,29.4125,14.5475,10.9832,34.4353,0.25358
95,2020/7/24,2020-7-24 23,6.27791,37.3358,11.4358,8.80347,18.5354,0.320875
96,2020/7/24,2020-7-25 0,6.07014,36.6149,11.5837,8.65635,15.5451,0.281973
97,2020/7/24,2020-7-25 1,4.99462,35.7185,12.7766,9.13062,13.7363,0.265702
98,2020/7/24,2020-7-25 2,4.31416,34.605,15.7237,10.7333,12.3368,0.257224
99,2020/7/24,2020-7-25 3,3.5941,32.3085,19.2957,12.8955,13.2586,0.23903
100,2020/7/24,2020-7-25 4,3.30116,31.2169,22.9651,14.8735,10.9336,0.209845
101,2020/7/24,2020-7-25 5,3.10231,31.6666,28.8284,17.3903,8.63269,0.196083
102,2020/7/24,2020-7-25 6,3.39251,32.7605,45.2814,26.4134,7.25236,0.207107
103,2020/7/24,2020-7-25 7,3.7033,26.726,57.2467,37.0441,24.5526,0.193259
104,2020/7/24,2020-7-25 8,3.47094,18.0681,46.6851,33.6305,46.7118,0.165734
105,2020/7/24,2020-7-25 9,3.10416,13.2789,39.8536,30.2302,72.9986,0.152838
106,2020/7/24,2020-7-25 10,2.72058,8.852,28.2956,22.7884,102.755,0.143659
107,2020/7/24,2020-7-25 11,2.38376,5.51975,12.222,10.0642,112.363,0.13143
108,2020/7/24,2020-7-25 12,2.12877,4.65758,7.90005,6.42781,113.964,0.126982
109,2020/7/24,2020-7-25 13,2.26053,4.75713,7.05088,5.71839,119.208,0.130609
110,2020/7/24,2020-7-25 14,1.80659,4.59734,6.37679,5.14949,113.708,0.125958
111,2020/7/24,2020-7-25 15,0.970388,4.09983,5.33751,4.23303,99.5944,0.10921
112,2020/7/24,2020-7-25 16,0.702795,4.46128,4.2088,3.11757,91.267,0.10009
113,2020/7/24,2020-7-25 17,0.799411,5.94584,4.56384,3.06114,87.7925,0.095764
114,2020/7/24,2020-7-25 18,2.60585,10.5392,11.2077,8.20201,85.2893,0.0962928
115,2020/7/24,2020-7-25 19,6.5929,19.7737,17.6766,12.2641,81.3638,0.117588
116,2020/7/24,2020-7-25 20,5.01546,19.2245,24.1771,16.0502,98.1674,0.141621
117,2020/7/24,2020-7-25 21,3.45818,15.575,23.1193,14.7425,105.375,0.142176
118,2020/7/24,2020-7-25 22,7.33054,24.3902,21.9048,14.3437,86.9301,0.161523
119,2020/7/24,2020-7-25 23,15.7436,59.8365,37.7308,29.8091,16.9889,0.451696
120,2020/7/24,2020-7-26 0,10.5047,52.4879,22.1259,17.669,8.34349,0.458788
121,2020/7/24,2020-7-26 1,6.49,40.3686,18.0367,14.0411,12.6094,0.371953
122,2020/7/24,2020-7-26 2,4.62947,30.945,15.9227,11.5247,15.651,0.28271
123,2020/7/24,2020-7-26 3,3.261,23.0146,14.49,9.90635,19.7905,0.203003
124,2020/7/24,2020-7-26 4,2.59681,19.4682,14.5158,9.42288,19.782,0.16285
125,2020/7/24,2020-7-26 5,2.35979,19.9228,19.1958,11.846,16.392,0.160174
126,2020/7/24,2020-7-26 6,2.67555,20.5124,23.0617,13.7749,13.6429,0.169238
127,2020/7/24,2020-7-26 7,2.89368,17.8026,18.2041,11.528,17.5599,0.176382
128,2020/7/24,2020-7-26 8,2.21673,14.5859,14.902,9.90417,27.8593,0.146596
129,2020/7/24,2020-7-26 9,1.93137,9.8604,13.4102,9.31117,50.7974,0.112174
130,2020/7/24,2020-7-26 10,1.58818,6.59712,13.3505,9.88375,75.8941,0.107108
131,2020/7/24,2020-7-26 11,1.32412,4.262,11.8206,9.00499,92.3207,0.103885
132,2020/7/24,2020-7-26 12,1.12835,3.24888,9.37539,7.07973,101.522,0.10432
133,2020/7/24,2020-7-26 13,0.801579,3.28944,13.1846,10.3186,108.597,0.105071
134,2020/7/24,2020-7-26 14,0.568911,3.04071,20.6158,16.633,100.914,0.101957
135,2020/7/24,2020-7-26 15,0.553008,3.432,17.308,13.9787,110.63,0.1141
136,2020/7/24,2020-7-26 16,0.362203,3.71639,13.3661,10.7849,110.72,0.117141
137,2020/7/24,2020-7-26 17,0.328304,4.31355,13.5441,10.8139,108.43,0.1137
138,2020/7/24,2020-7-26 18,0.289227,5.3347,9.74786,7.38707,111.461,0.125296
139,2020/7/24,2020-7-26 19,1.11793,12.0458,14.3013,10.4961,82.6485,0.143828
140,2020/7/24,2020-7-26 20,3.00481,20.7093,14.8363,10.7198,45.6472,0.203481
141,2020/7/24,2020-7-26 21,3.08821,23.1009,13.1878,9.12776,28.7871,0.208307
142,2020/7/24,2020-7-26 22,3.3864,22.8659,11.9526,8.11541,21.2331,0.190537
143,2020/7/24,2020-7-26 23,2.63331,20.0509,8.25526,5.53943,16.5473,0.178015
144,2020/7/25,2020-7-25 0,5.48754,29.8234,10.2277,7.87769,29.2945,0.237182
145,2020/7/25,2020-7-25 1,3.92097,26.393,9.84369,7.40514,30.211,0.21476
146,2020/7/25,2020-7-25 2,3.65738,26.3165,12.084,8.39515,27.8902,0.200444
147,2020/7/25,2020-7-25 3,3.24376,26.5068,15.1568,9.94539,25.9139,0.18352
148,2020/7/25,2020-7-25 4,2.75253,26.7342,22.3788,14.1473,23.2598,0.171111
149,2020/7/25,2020-7-25 5,2.77834,29.4031,32.3128,19.1418,18.4776,0.172327
150,2020/7/25,2020-7-25 6,3.33672,33.2199,41.1084,22.9393,13.6268,0.191685
151,2020/7/25,2020-7-25 7,4.64427,29.7086,38.6028,22.7131,18.484,0.214253
152,2020/7/25,2020-7-25 8,4.1007,21.9025,30.0204,19.8663,38.3759,0.198388
153,2020/7/25,2020-7-25 9,3.03899,12.5787,31.7096,24.3661,74.4674,0.155401
154,2020/7/25,2020-7-25 10,2.49139,6.25414,31.9598,26.58,99.0853,0.131432
155,2020/7/25,2020-7-25 11,1.74884,3.84153,21.8976,18.7628,103.491,0.11225
156,2020/7/25,2020-7-25 12,1.48963,3.42887,18.9148,16.2028,105.562,0.109856
157,2020/7/25,2020-7-25 13,1.59034,3.50393,14.7451,12.6805,109.449,0.116674
158,2020/7/25,2020-7-25 14,1.41811,3.72014,11.3728,9.76338,110.067,0.119528
159,2020/7/25,2020-7-25 15,1.23,4.11673,7.37382,6.15246,105.847,0.119083
160,2020/7/25,2020-7-25 16,1.21656,5.52651,5.24622,4.0426,101.338,0.121325
161,2020/7/25,2020-7-25 17,1.25725,7.13536,5.87286,4.08944,97.3313,0.121619
162,2020/7/25,2020-7-25 18,2.60834,11.4307,9.09133,6.01346,92.0852,0.120623
163,2020/7/25,2020-7-25 19,5.78866,18.4479,18.1801,12.842,79.975,0.11225
164,2020/7/25,2020-7-25 20,5.10733,18.9449,24.9587,18.0857,83.9254,0.12117
165,2020/7/25,2020-7-25 21,7.32892,24.0714,19.5997,12.7681,80.5372,0.128457
166,2020/7/25,2020-7-25 22,6.28356,26.5605,24.7614,18.6516,67.889,0.173834
167,2020/7/25,2020-7-25 23,8.64225,40.8591,19.6029,16.1211,29.7009,0.378703
168,2020/7/25,2020-7-26 0,6.77994,32.8519,15.2531,11.8851,27.2895,0.303418
169,2020/7/25,2020-7-26 1,4.86576,29.9122,15.8504,11.6229,25.4535,0.271124
170,2020/7/25,2020-7-26 2,3.49767,23.9477,17.4948,12.5671,27.9639,0.214063
171,2020/7/25,2020-7-26 3,2.9133,19.711,15.1714,10.4806,29.9607,0.17866
172,2020/7/25,2020-7-26 4,2.47801,17.9519,16.8095,11.3025,30.4215,0.158712
173,2020/7/25,2020-7-26 5,2.59257,20.0586,21.3883,13.6557,23.7815,0.169748
174,2020/7/25,2020-7-26 6,2.87206,22.3873,25.949,15.7565,18.0454,0.18526
175,2020/7/25,2020-7-26 7,2.76302,19.268,20.921,13.0021,21.8211,0.183976
176,2020/7/25,2020-7-26 8,2.07649,14.8812,16.15,10.767,34.8758,0.146851
177,2020/7/25,2020-7-26 9,1.50392,9.50314,15.1498,10.8235,59.8622,0.116889
178,2020/7/25,2020-7-26 10,1.11778,5.98913,13.2298,9.94996,83.5076,0.114051
179,2020/7/25,2020-7-26 11,1.40479,4.96669,13.9571,10.8156,102.561,0.114903
180,2020/7/25,2020-7-26 12,1.22403,3.57745,11.1335,8.63722,110.261,0.10836
181,2020/7/25,2020-7-26 13,1.00042,3.15086,8.82057,6.78388,114.245,0.106161
182,2020/7/25,2020-7-26 14,0.992692,3.28139,9.10567,6.99085,118.45,0.108664
183,2020/7/25,2020-7-26 15,0.979428,4.61298,12.9658,10.3311,120.071,0.114735
184,2020/7/25,2020-7-26 16,0.798005,5.66677,13.9725,11.1522,113.231,0.113968
185,2020/7/25,2020-7-26 17,0.903125,6.42345,12.2128,9.81248,126.502,0.151418
186,2020/7/25,2020-7-26 18,1.6402,12.9743,11.4467,8.88495,98.7399,0.18342
187,2020/7/25,2020-7-26 19,2.07508,21.1417,18.3466,12.9948,68.3674,0.212746
188,2020/7/25,2020-7-26 20,2.36907,23.5403,20.3401,14.1338,53.6021,0.168765
189,2020/7/25,2020-7-26 21,3.21688,25.1003,15.7654,10.9133,36.6632,0.199741
190,2020/7/25,2020-7-26 22,3.28329,27.5166,14.6883,10.8949,19.3294,0.247105
191,2020/7/25,2020-7-26 23,2.75126,21.881,10.1818,7.66693,19.2843,0.188125
192,2020/7/25,2020-7-27 0,3.50554,24.7755,11.0071,8.00721,15.4443,0.204339
193,2020/7/25,2020-7-27 1,4.37041,29.9469,13.1002,9.22584,9.543,0.228256
194,2020/7/25,2020-7-27 2,4.38249,27.2531,15.1918,10.21,11.4511,0.205847
195,2020/7/25,2020-7-27 3,3.48715,21.4552,13.7794,8.64654,16.7152,0.164868
196,2020/7/25,2020-7-27 4,2.55332,16.4825,15.3658,8.84655,21.3263,0.132724
197,2020/7/25,2020-7-27 5,1.81484,16.1722,21.2876,11.8622,21.3818,0.119432
198,2020/7/25,2020-7-27 6,1.86642,18.1386,25.9917,14.4719,19.5185,0.117032
199,2020/7/25,2020-7-27 7,2.98321,16.9393,24.5443,13.6671,20.3741,0.126746
200,2020/7/25,2020-7-27 8,2.61336,12.3646,22.2025,12.6618,28.6136,0.126191
201,2020/7/25,2020-7-27 9,1.74063,12.8894,14.914,8.83376,35.8108,0.149463
202,2020/7/25,2020-7-27 10,1.25446,12.7208,12.0106,7.15229,46.679,0.162965
203,2020/7/25,2020-7-27 11,1.16774,10.8404,10.5653,6.51464,61.9919,0.160908
204,2020/7/25,2020-7-27 12,1.31685,9.87915,11.6156,7.53663,75.6973,0.167026
205,2020/7/25,2020-7-27 13,1.63193,7.79021,11.4707,7.45136,81.8445,0.138133
206,2020/7/25,2020-7-27 14,0.924884,6.31915,8.15251,5.3888,77.5417,0.115108
207,2020/7/25,2020-7-27 15,0.541451,7.79052,10.3019,7.08434,74.5116,0.120772
208,2020/7/25,2020-7-27 16,0.595358,11.2456,12.3457,8.31318,70.1118,0.137164
209,2020/7/25,2020-7-27 17,1.28749,14.4696,15.5372,9.87155,60.4663,0.148248
210,2020/7/25,2020-7-27 18,1.39522,17.0647,19.9406,12.0998,50.6842,0.156328
211,2020/7/25,2020-7-27 19,1.82118,26.5292,32.2386,20.3532,34.4532,0.186089
212,2020/7/25,2020-7-27 20,2.70766,53.9342,80.7792,44.1161,7.59754,0.207714
213,2020/7/25,2020-7-27 21,3.17715,57.9744,72.5602,38.3247,0.392439,0.214265
214,2020/7/25,2020-7-27 22,4.64158,43.746,38.4931,22.4412,1.08218,0.234762
215,2020/7/25,2020-7-27 23,6.16989,38.7025,19.9834,12.4209,0.252354,0.298672
216,2020/7/26,2020-7-26 0,6.32767,32.6855,16.1183,13.0406,37.094,0.297645
217,2020/7/26,2020-7-26 1,4.75522,27.8024,15.626,12.3876,36.6911,0.255339
218,2020/7/26,2020-7-26 2,3.81314,24.1848,15.4715,11.5284,37.1208,0.223423
219,2020/7/26,2020-7-26 3,3.0717,20.0373,14.7537,10.4773,39.8132,0.185331
220,2020/7/26,2020-7-26 4,2.77548,18.2831,15.3899,10.5634,38.492,0.164271
221,2020/7/26,2020-7-26 5,2.74296,20.1112,21.4393,13.66,34.7945,0.166509
222,2020/7/26,2020-7-26 6,3.22132,22.8228,28.3813,17.4063,30.3599,0.179528
223,2020/7/26,2020-7-26 7,3.74524,19.1835,23.626,14.9482,35.6986,0.18309
224,2020/7/26,2020-7-26 8,2.70108,14.1901,15.7712,10.9816,48.6109,0.153512
225,2020/7/26,2020-7-26 9,2.32699,8.19655,15.0309,11.4362,81.5891,0.130987
226,2020/7/26,2020-7-26 10,1.77268,4.2238,18.9502,15.491,106.264,0.124199
227,2020/7/26,2020-7-26 11,1.32471,3.00392,21.0376,17.9285,109.835,0.116575
228,2020/7/26,2020-7-26 12,1.19467,3.16215,22.1537,19.5129,118.63,0.12184
229,2020/7/26,2020-7-26 13,1.30276,3.75149,15.8062,14.0058,140.289,0.135004
230,2020/7/26,2020-7-26 14,1.02917,3.66619,12.3867,10.9465,144.128,0.128862
231,2020/7/26,2020-7-26 15,0.582694,4.06492,9.46436,8.21871,132.688,0.119351
232,2020/7/26,2020-7-26 16,0.543039,4.65192,7.29072,6.06173,131.247,0.119791
233,2020/7/26,2020-7-26 17,0.539799,5.52335,7.25047,5.65313,130.388,0.123022
234,2020/7/26,2020-7-26 18,0.688525,6.75643,9.35549,6.98248,130.428,0.126664
235,2020/7/26,2020-7-26 19,0.833242,8.31522,11.0433,7.73804,126.584,0.137452
236,2020/7/26,2020-7-26 20,1.5061,10.8509,13.111,9.6854,112.96,0.150035
237,2020/7/26,2020-7-26 21,4.41352,24.4561,15.1513,11.2306,42.8228,0.256578
238,2020/7/26,2020-7-26 22,5.51634,26.0109,13.2396,9.48759,29.7545,0.255866
239,2020/7/26,2020-7-26 23,4.6946,22.129,10.3497,7.40092,27.4555,0.192589
240,2020/7/26,2020-7-27 0,3.38783,18.4777,8.89036,6.17069,29.1377,0.167451
241,2020/7/26,2020-7-27 1,2.19361,14.1578,8.45117,5.61331,33.6385,0.147536
242,2020/7/26,2020-7-27 2,1.78493,10.9885,8.86934,5.68921,37.3539,0.128559
243,2020/7/26,2020-7-27 3,1.56532,9.37568,9.48656,5.81891,37.6343,0.114437
244,2020/7/26,2020-7-27 4,1.48451,8.8437,10.0968,5.87326,36.4893,0.107784
245,2020/7/26,2020-7-27 5,1.41216,9.7288,12.83,7.30868,34.6785,0.108014
246,2020/7/26,2020-7-27 6,1.50965,11.8024,16.3986,9.29072,32.2438,0.114781
247,2020/7/26,2020-7-27 7,1.53007,11.2141,17.5302,10.2477,33.8724,0.130024
248,2020/7/26,2020-7-27 8,1.58967,10.9922,15.7491,9.41134,38.2132,0.139955
249,2020/7/26,2020-7-27 9,1.88928,9.62568,13.1294,8.38558,51.1016,0.126689
250,2020/7/26,2020-7-27 10,1.72366,7.15665,11.1644,7.32409,69.449,0.103847
251,2020/7/26,2020-7-27 11,1.4923,5.42384,11.6397,8.01565,88.1511,0.104347
252,2020/7/26,2020-7-27 12,1.82125,5.04761,12.201,8.87939,103.899,0.122514
253,2020/7/26,2020-7-27 13,2.15749,5.28686,15.9959,12.0032,128.715,0.170366
254,2020/7/26,2020-7-27 14,2.34561,5.66597,13.0725,9.72017,128.298,0.177842
255,2020/7/26,2020-7-27 15,2.13859,6.93408,11.2916,8.38317,122.96,0.160675
256,2020/7/26,2020-7-27 16,3.02466,11.1423,12.6598,9.55076,105.679,0.138229
257,2020/7/26,2020-7-27 17,1.34701,10.783,9.53754,6.48474,88.9943,0.116141
258,2020/7/26,2020-7-27 18,0.877001,13.8705,11.867,7.48302,78.7354,0.124136
259,2020/7/26,2020-7-27 19,1.04613,22.7475,19.8789,12.0542,60.6213,0.14549
260,2020/7/26,2020-7-27 20,2.82323,33.1521,24.7152,15.0713,34.5155,0.177846
261,2020/7/26,2020-7-27 21,3.74167,30.326,25.2375,15.8306,25.2456,0.20392
262,2020/7/26,2020-7-27 22,4.02834,32.6271,23.5178,15.8035,15.0041,0.232186
263,2020/7/26,2020-7-27 23,4.05375,31.2231,16.5613,11.1215,13.2603,0.222164
264,2020/7/26,2020-7-28 0,3.73495,30.6078,19.7026,12.7067,11.4888,0.275841
265,2020/7/26,2020-7-28 1,3.56272,28.9915,21.2312,13.1773,11.5385,0.287235
266,2020/7/26,2020-7-28 2,3.83819,31.209,20.7125,12.1957,8.28778,0.304158
267,2020/7/26,2020-7-28 3,3.75541,32.2176,21.5087,12.2058,5.77033,0.283863
268,2020/7/26,2020-7-28 4,2.55001,24.1194,28.6166,14.9063,11.1211,0.182848
269,2020/7/26,2020-7-28 5,3.0021,25.4522,32.0947,16.6939,9.19519,0.161045
270,2020/7/26,2020-7-28 6,2.036,24.7729,37.5474,20.4745,7.77128,0.1634
271,2020/7/26,2020-7-28 7,2.60515,21.1164,37.1303,20.4739,14.2739,0.16145
272,2020/7/26,2020-7-28 8,1.89953,14.1957,23.5417,13.1952,28.4896,0.12774
273,2020/7/26,2020-7-28 9,1.32621,9.93207,18.1902,10.67,43.2619,0.115969
274,2020/7/26,2020-7-28 10,1.44704,7.76,22.4131,14.2871,63.5103,0.119922
275,2020/7/26,2020-7-28 11,1.69312,8.05999,23.1581,15.1878,79.3898,0.142114
276,2020/7/26,2020-7-28 12,1.81472,9.29636,17.4395,12.1086,74.7943,0.170599
277,2020/7/26,2020-7-28 13,1.13263,9.40358,13.3305,9.84907,77.2054,0.163278
278,2020/7/26,2020-7-28 14,1.18471,9.26542,9.25553,6.75426,81.2236,0.147551
279,2020/7/26,2020-7-28 15,1.58477,9.86587,9.35732,6.7484,85.7219,0.146616
280,2020/7/26,2020-7-28 16,1.6905,9.82932,9.66047,7.04363,84.2374,0.13992
281,2020/7/26,2020-7-28 17,1.88316,11.3922,10.0965,7.34137,77.8066,0.139097
282,2020/7/26,2020-7-28 18,2.77859,16.562,13.3932,8.93016,65.5173,0.150495
283,2020/7/26,2020-7-28 19,3.59473,25.5476,21.6842,13.1029,54.2583,0.163983
284,2020/7/26,2020-7-28 20,4.99374,37.125,28.2664,17.3952,40.0443,0.182364
285,2020/7/26,2020-7-28 21,4.77595,54.1577,27.3243,16.8149,22.8131,0.191636
286,2020/7/26,2020-7-28 22,6.33407,63.6751,41.2171,25.6267,5.93693,0.21949
287,2020/7/26,2020-7-28 23,11.007,57.5949,40.937,26.5692,7.72959,0.225044
288,2020/7/27,2020-7-27 0,4.28985,24.6154,11.5103,8.65005,30.6458,0.205509
289,2020/7/27,2020-7-27 1,2.90961,19.0658,10.6313,7.43014,33.1885,0.179422
290,2020/7/27,2020-7-27 2,2.58155,16.0074,10.4183,6.82276,34.9971,0.158227
291,2020/7/27,2020-7-27 3,2.31871,13.5582,10.8553,6.70949,36.868,0.138693
292,2020/7/27,2020-7-27 4,1.94867,11.5072,12.506,7.33873,38.061,0.122335
293,2020/7/27,2020-7-27 5,1.76606,10.9254,16.9035,9.72816,38.7683,0.118889
