,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
125,2020/7/24,2020-7-26 5,28.9907,303.619,0.0155678,58.059,2.3617,186.013,0.0,0.414862,162.797,100.422,21.1208,1.40446,435.402,0.0,0.0
126,2020/7/24,2020-7-26 6,28.3019,302.874,0.016095,62.6637,1.38773,195.315,0.0,0.546991,180.893,100.449,16.5071,1.07024,428.994,0.0,0.0
127,2020/7/24,2020-7-26 7,27.9237,302.373,0.0168317,67.1168,0.893344,202.807,0.0,0.548452,167.992,100.485,15.1102,0.888663,431.833,0.0,0.0
128,2020/7/24,2020-7-26 8,27.6455,302.021,0.0176293,71.5521,0.989622,190.124,0.0,0.488032,166.626,100.521,14.2773,0.737164,431.3,0.0,0.0
129,2020/7/24,2020-7-26 9,27.983,303.741,0.0184424,73.3179,2.03104,195.385,0.0,0.464749,270.135,100.55,37.8427,7.63496,433.045,95.3035,114.519
130,2020/7/24,2020-7-26 10,29.1407,306.867,0.0184349,68.219,2.41668,204.418,0.0,0.428539,514.063,100.568,80.2271,17.2665,435.798,244.491,293.787
131,2020/7/24,2020-7-26 11,29.1407,306.867,0.0184349,68.219,2.41668,204.418,0.0,0.428539,514.063,100.568,80.2271,17.2665,435.798,244.491,293.787
132,2020/7/24,2020-7-26 12,30.5548,311.354,0.0181076,61.4068,1.86724,225.159,0.0,0.359183,782.425,100.571,136.219,29.6111,442.655,434.044,521.559
133,2020/7/24,2020-7-26 13,32.1393,314.914,0.0175262,53.9024,3.05386,215.91,0.0,0.362461,1112.43,100.531,215.916,43.5367,447.05,605.013,726.999
134,2020/7/24,2020-7-26 14,33.3465,318.645,0.017037,48.6349,2.64991,224.672,0.0,0.345629,1424.43,100.458,271.306,54.0178,449.8,752.106,903.751
135,2020/7/24,2020-7-26 15,34.78,320.606,0.0153315,40.0684,4.04912,203.159,0.0,0.38941,1623.35,100.358,337.513,64.1366,450.681,835.423,1003.87
136,2020/7/24,2020-7-26 16,35.7968,321.835,0.0148803,36.5282,4.45563,203.296,0.0,0.358664,1777.84,100.264,359.469,67.1747,450.717,853.242,1025.28
137,2020/7/24,2020-7-26 17,36.4884,322.168,0.0152856,35.9493,4.34547,237.118,0.0,0.426395,1931.09,100.169,343.504,63.3603,463.649,778.074,934.954
138,2020/7/24,2020-7-26 18,36.9987,322.007,0.0158116,36.0271,4.2639,242.214,0.0,0.260034,2139.77,100.089,319.635,58.8831,458.26,714.225,858.232
139,2020/7/24,2020-7-26 19,36.814,320.176,0.0168399,38.7921,3.71026,233.12,0.677257,0.234529,1930.95,100.069,251.642,53.9793,463.352,549.886,660.758
140,2020/7/24,2020-7-26 20,36.1736,317.719,0.0174089,41.703,3.31359,191.503,0.712958,0.156187,1454.64,100.109,189.219,39.68,464.066,367.101,441.119
141,2020/7/24,2020-7-26 21,36.2326,314.884,0.0171531,40.9573,3.93384,234.536,0.0,0.584469,1421.27,100.14,126.846,25.7987,463.286,190.535,228.952
142,2020/7/24,2020-7-26 22,35.413,311.555,0.0173371,43.5263,5.03268,225.247,0.0,0.77885,1112.43,100.191,75.6933,8.52563,487.227,13.1194,15.7647
143,2020/7/24,2020-7-26 23,34.3268,309.55,0.0184287,49.4478,5.29851,220.189,0.0,0.536915,689.515,100.244,53.018,2.06239,460.431,0.0,0.0
144,2020/7/25,2020-7-25 0,31.153,305.446,0.0166291,54.3253,4.52621,187.804,0.0,0.258996,221.07,100.518,25.1624,1.76192,439.386,0.0,0.0
145,2020/7/25,2020-7-25 1,30.4569,304.651,0.016146,55.0658,4.63488,185.642,0.0,0.243974,172.801,100.536,23.3489,1.7565,436.674,0.0,0.0
146,2020/7/25,2020-7-25 2,29.7953,303.989,0.0159036,56.4981,3.94046,183.833,0.0,0.315763,149.412,100.536,20.5884,1.62505,435.063,0.0,0.0
147,2020/7/25,2020-7-25 3,29.19,303.45,0.0158314,58.397,2.6123,188.826,0.0,0.258935,136.404,100.553,16.3548,1.38161,432.169,0.0,0.0
148,2020/7/25,2020-7-25 4,28.5373,302.694,0.0159465,61.2625,1.04186,219.468,0.0,0.342319,171.766,100.572,11.7044,1.0792,431.468,0.0,0.0
149,2020/7/25,2020-7-25 5,28.2516,302.285,0.016097,62.9719,0.370245,233.245,0.0,0.410566,181.306,100.608,10.2905,0.956923,430.409,0.0,0.0
150,2020/7/25,2020-7-25 6,27.9784,301.911,0.0163838,65.208,0.214737,189.672,0.0,0.498923,181.002,100.632,9.12557,0.856887,429.068,0.0,0.0
151,2020/7/25,2020-7-25 7,27.9211,303.684,0.0168352,67.2581,0.742197,189.212,0.0,0.502103,212.735,100.653,30.3056,8.46947,427.864,108.7,130.617
152,2020/7/25,2020-7-25 8,29.2367,308.29,0.0175398,64.5847,1.01049,184.709,0.0,0.43949,374.814,100.661,83.2115,20.1162,429.118,306.911,368.793
153,2020/7/25,2020-7-25 9,29.2367,308.29,0.0175398,64.5847,1.01049,184.709,0.0,0.43949,374.814,100.661,83.2115,20.1162,429.118,306.911,368.793
154,2020/7/25,2020-7-25 10,30.8143,312.898,0.0178843,59.7522,1.562,205.077,0.0,0.371953,588.985,100.673,156.458,34.0084,434.09,513.115,616.572
155,2020/7/25,2020-7-25 11,32.4725,316.49,0.01787,53.9151,2.1856,238.646,0.0,0.141296,874.792,100.645,220.232,45.2631,445.197,649.269,780.179
156,2020/7/25,2020-7-25 12,33.8755,319.717,0.0178025,49.2743,2.7301,229.604,0.0,0.0,1244.64,100.586,287.632,56.5658,445.572,795.441,955.823
157,2020/7/25,2020-7-25 13,34.7854,321.61,0.0176934,46.2996,3.08065,232.539,0.0,0.0,1530.58,100.509,329.428,62.1065,452.237,850.648,1022.16
158,2020/7/25,2020-7-25 14,35.53,322.748,0.0173829,43.4501,3.43663,219.138,0.0,0.0,1662.98,100.446,355.225,64.7713,454.252,864.211,1038.46
159,2020/7/25,2020-7-25 15,36.2496,322.885,0.0164763,39.3962,3.65647,232.651,0.0,0.0281948,1686.45,100.368,345.816,63.0748,455.546,806.13,968.667
160,2020/7/25,2020-7-25 16,36.7069,321.409,0.0158526,36.8495,3.83728,230.894,0.0,0.103131,1708.19,100.31,294.482,53.7785,461.516,633.384,761.091
161,2020/7/25,2020-7-25 17,37.0293,319.013,0.0152687,34.7942,3.97685,236.316,0.0,0.144486,1589.87,100.273,219.086,41.3786,464.106,424.849,510.51
