,1,2,18,19,20,21,22,23
32,2020/7/23,2020-7-24 8,0.140412,4.54363,3.21122,1.74023,30.2229,0.0814206
33,2020/7/23,2020-7-24 9,0.140983,4.27482,3.26857,1.92174,40.0933,0.0815307
34,2020/7/23,2020-7-24 10,0.163387,5.65897,3.67834,2.46945,48.6111,0.0845942
35,2020/7/23,2020-7-24 11,0.203642,7.96463,3.9764,3.01685,60.9414,0.0876811
36,2020/7/23,2020-7-24 12,0.297983,16.8053,4.29442,3.1945,58.1135,0.0882183
37,2020/7/23,2020-7-24 13,0.246999,13.2844,3.16462,2.24064,52.8534,0.0856587
38,2020/7/23,2020-7-24 14,0.200061,4.99887,2.93433,2.03682,52.1426,0.0840582
39,2020/7/23,2020-7-24 15,0.164479,4.42529,3.02742,1.86262,34.7725,0.0809259
40,2020/7/23,2020-7-24 16,0.175788,5.17739,3.46684,1.92253,25.1351,0.0809457
41,2020/7/23,2020-7-24 17,0.216465,7.18941,4.34723,2.37704,22.6303,0.08184
42,2020/7/23,2020-7-24 18,0.285424,11.6752,5.34619,2.93466,18.2271,0.0856432
43,2020/7/23,2020-7-24 19,0.315224,13.987,5.87566,3.35374,15.4434,0.0867772
44,2020/7/23,2020-7-24 20,0.36591,14.1579,6.57384,4.0087,16.1014,0.0876917
45,2020/7/23,2020-7-24 21,0.443354,13.9579,6.98065,4.28698,15.3119,0.0891614
46,2020/7/23,2020-7-24 22,0.483742,13.4247,7.16294,4.40142,15.1993,0.0893082
47,2020/7/23,2020-7-24 23,0.391742,10.7208,5.93739,3.49913,16.4563,0.0854541
48,2020/7/23,2020-7-25 0,0.164933,7.43375,3.72667,2.03749,14.9494,0.0786483
49,2020/7/23,2020-7-25 1,0.0979957,5.71138,4.01401,2.04613,18.2312,0.0745338
50,2020/7/23,2020-7-25 2,0.110745,7.26471,5.56404,2.78695,19.5082,0.0736001
51,2020/7/23,2020-7-25 3,0.169518,12.5058,7.46931,3.88746,17.779,0.0758713
52,2020/7/23,2020-7-25 4,0.279736,21.8654,9.09789,5.10087,12.6706,0.0813795
53,2020/7/23,2020-7-25 5,0.48779,34.8521,9.27118,5.51398,1.15874,0.0915
54,2020/7/23,2020-7-25 6,0.726845,33.746,7.92805,5.09244,1.8116,0.106073
55,2020/7/23,2020-7-25 7,1.04043,28.2661,6.88922,4.70665,4.73274,0.129763
56,2020/7/23,2020-7-25 8,1.27598,24.8025,6.42155,4.60109,6.1209,0.150763
57,2020/7/23,2020-7-25 9,1.24464,25.7088,6.35502,4.72387,7.16312,0.148127
58,2020/7/23,2020-7-25 10,1.06825,26.3566,5.21088,3.77726,9.18505,0.131879
59,2020/7/23,2020-7-25 11,0.883561,25.0031,4.47512,3.21876,14.8583,0.117122
60,2020/7/23,2020-7-25 12,0.601456,18.0622,4.02139,2.83544,31.7322,0.101069
61,2020/7/23,2020-7-25 13,0.376713,7.79073,4.71236,3.1474,55.0903,0.0948489
62,2020/7/23,2020-7-25 14,0.390916,5.40227,6.51413,4.38558,62.8049,0.0990069
63,2020/7/23,2020-7-25 15,0.393128,5.1523,5.68004,3.65587,55.4128,0.100984
64,2020/7/23,2020-7-25 16,0.290411,4.71669,5.7994,3.20534,41.4796,0.0938305
65,2020/7/23,2020-7-25 17,0.269148,6.07394,6.5539,3.5768,32.4731,0.0892648
66,2020/7/23,2020-7-25 18,0.307626,7.95865,6.90343,3.94488,26.9238,0.0899669
67,2020/7/23,2020-7-25 19,0.297074,8.25627,7.97824,4.65684,23.2826,0.0885407
68,2020/7/23,2020-7-25 20,0.27909,8.33576,7.13425,4.12431,17.3652,0.0844707
69,2020/7/23,2020-7-25 21,0.27185,7.47646,6.54102,3.59136,18.6075,0.082078
70,2020/7/23,2020-7-25 22,0.209569,5.19939,7.954,4.22973,21.3906,0.0791529
71,2020/7/23,2020-7-25 23,0.131522,3.65582,4.8525,2.65568,21.5179,0.0759047
72,2020/7/24,2020-7-24 0,0.544195,21.3985,6.58332,3.55562,2.87257,0.0967887
73,2020/7/24,2020-7-24 1,0.484472,20.9054,7.33247,3.95737,2.59068,0.0954529
74,2020/7/24,2020-7-24 2,0.300817,12.9814,6.38159,3.32098,9.7168,0.0842179
75,2020/7/24,2020-7-24 3,0.185302,8.90116,5.00877,2.5488,13.6994,0.0801583
76,2020/7/24,2020-7-24 4,0.111089,6.7351,3.55704,1.71036,15.4964,0.0773547
77,2020/7/24,2020-7-24 5,0.203401,11.6461,4.41036,2.19584,9.45774,0.0797019
78,2020/7/24,2020-7-24 6,0.162173,8.29204,5.09691,2.53502,13.2205,0.0788039
79,2020/7/24,2020-7-24 7,0.318269,10.5885,6.43371,3.69878,13.0513,0.0884916
80,2020/7/24,2020-7-24 8,0.567568,15.0105,7.36761,4.85941,13.1736,0.104988
81,2020/7/24,2020-7-24 9,0.649509,17.2612,7.66143,5.59793,16.1705,0.110151
82,2020/7/24,2020-7-24 10,0.670755,21.0665,9.36062,7.31822,19.8628,0.114464
83,2020/7/24,2020-7-24 11,0.455301,17.8022,8.56684,6.71627,39.6602,0.103522
84,2020/7/24,2020-7-24 12,0.169803,5.35401,4.73344,3.31119,58.7007,0.0839994
85,2020/7/24,2020-7-24 13,0.129228,5.13524,4.28295,2.85872,49.4366,0.0807896
86,2020/7/24,2020-7-24 14,0.220271,6.46755,5.22151,3.7948,48.5124,0.0849287
87,2020/7/24,2020-7-24 15,0.228647,6.09065,4.20665,2.88249,35.1336,0.0842051
88,2020/7/24,2020-7-24 16,0.192288,5.1712,3.59089,2.13629,27.7912,0.0815246
89,2020/7/24,2020-7-24 17,0.211108,6.3353,4.00481,2.27214,23.4722,0.0821914
90,2020/7/24,2020-7-24 18,0.251697,9.19004,5.01646,2.78599,15.3563,0.0844891
91,2020/7/24,2020-7-24 19,0.280971,12.1488,5.84843,3.33076,11.6953,0.0858797
92,2020/7/24,2020-7-24 20,0.321613,12.7912,6.0832,3.5253,10.1209,0.0864519
93,2020/7/24,2020-7-24 21,0.362944,12.397,5.88938,3.45652,8.99722,0.086394
94,2020/7/24,2020-7-24 22,0.362865,9.45535,4.3357,2.55393,11.6461,0.0833659
95,2020/7/24,2020-7-24 23,0.295434,7.88564,3.60683,2.02132,14.412,0.0806623
96,2020/7/24,2020-7-25 0,0.106226,5.56897,4.56114,2.39897,18.9204,0.0756827
97,2020/7/24,2020-7-25 1,0.070158,4.72015,3.62147,1.90348,21.488,0.0745141
98,2020/7/24,2020-7-25 2,0.0958256,6.15179,3.89379,2.05938,20.3583,0.0760457
99,2020/7/24,2020-7-25 3,0.105998,6.77086,4.93826,2.68528,18.4386,0.0750029
100,2020/7/24,2020-7-25 4,0.167199,13.6445,4.46097,2.48456,12.057,0.0793277
101,2020/7/24,2020-7-25 5,0.219773,18.1458,5.6821,3.2106,9.20706,0.0828804
102,2020/7/24,2020-7-25 6,0.452391,24.59,7.56571,4.54533,2.00522,0.0952207
103,2020/7/24,2020-7-25 7,0.643376,20.8202,7.85413,5.27511,4.08167,0.110884
104,2020/7/24,2020-7-25 8,0.463478,16.2434,8.71048,5.98967,11.0847,0.108865
105,2020/7/24,2020-7-25 9,0.711231,18.6957,7.02504,5.04324,12.7627,0.128569
106,2020/7/24,2020-7-25 10,0.971229,21.2846,6.41553,4.88491,15.728,0.131047
107,2020/7/24,2020-7-25 11,0.920711,21.1539,6.45187,5.08249,19.7239,0.124551
108,2020/7/24,2020-7-25 12,0.968545,22.645,7.72587,6.00227,22.9305,0.130215
109,2020/7/24,2020-7-25 13,0.79169,19.173,9.70119,7.55531,38.0581,0.130425
110,2020/7/24,2020-7-25 14,0.561387,7.13786,4.07018,3.07246,64.9208,0.114181
111,2020/7/24,2020-7-25 15,0.704542,5.78857,3.19373,2.28166,72.3318,0.12317
112,2020/7/24,2020-7-25 16,0.725178,6.26444,4.46404,3.09195,68.9889,0.128435
113,2020/7/24,2020-7-25 17,0.491507,7.89247,5.4979,3.40723,43.6266,0.108552
114,2020/7/24,2020-7-25 18,0.313108,8.95806,5.87288,3.34526,20.9411,0.0910172
115,2020/7/24,2020-7-25 19,0.282699,9.49578,6.05673,3.46521,12.1947,0.0851875
116,2020/7/24,2020-7-25 20,0.300748,8.6809,6.39327,3.76155,13.6497,0.0845453
117,2020/7/24,2020-7-25 21,0.285288,8.49965,6.30118,3.61395,15.6431,0.0838091
118,2020/7/24,2020-7-25 22,0.270332,6.91541,5.94097,3.28464,23.2244,0.0830656
119,2020/7/24,2020-7-25 23,0.278801,5.79656,6.22131,3.60513,32.4748,0.0828836
120,2020/7/24,2020-7-26 0,0.185081,4.67714,5.66856,3.13622,32.4651,0.0784499
121,2020/7/24,2020-7-26 1,0.0687219,2.4385,5.01966,2.4536,29.1423,0.0728026
122,2020/7/24,2020-7-26 2,0.0444013,2.57849,5.32419,2.36097,25.5997,0.072461
123,2020/7/24,2020-7-26 3,0.0533495,3.03775,9.85518,4.22861,25.4426,0.0729973
124,2020/7/24,2020-7-26 4,0.05946,3.20661,12.9498,5.52154,25.5065,0.0733311
125,2020/7/24,2020-7-26 5,0.0893029,4.60436,12.1715,5.34273,22.7159,0.0757281
126,2020/7/24,2020-7-26 6,0.15077,6.2373,13.2931,6.62534,21.326,0.0796849
127,2020/7/24,2020-7-26 7,0.0873513,3.25224,7.63853,4.01803,26.1271,0.07807
128,2020/7/24,2020-7-26 8,0.0642508,2.12152,6.15758,3.38439,32.3229,0.0767614
129,2020/7/24,2020-7-26 9,0.0538341,1.67394,5.2884,2.99285,38.8679,0.0765101
130,2020/7/24,2020-7-26 10,0.0868904,2.28437,4.54003,2.70496,43.363,0.078392
131,2020/7/24,2020-7-26 11,0.0881178,1.2751,3.92186,2.21384,39.7921,0.0760492
132,2020/7/24,2020-7-26 12,0.0548688,1.11194,3.68251,2.05801,39.6543,0.075825
133,2020/7/24,2020-7-26 13,0.0654803,1.26765,3.7661,2.08434,40.7223,0.0764853
134,2020/7/24,2020-7-26 14,0.088607,1.36033,5.24449,2.89487,39.3666,0.0759462
135,2020/7/24,2020-7-26 15,0.0955082,1.84944,6.08779,3.21228,34.4964,0.0770828
136,2020/7/24,2020-7-26 16,0.077179,1.96387,6.75589,3.13522,27.2723,0.0767741
137,2020/7/24,2020-7-26 17,0.0950415,2.61185,7.23911,3.52755,24.4379,0.0769943
138,2020/7/24,2020-7-26 18,0.084344,2.84529,7.66557,3.81391,24.8411,0.0763596
139,2020/7/24,2020-7-26 19,0.10192,4.38944,7.07193,3.59095,25.6338,0.0768656
140,2020/7/24,2020-7-26 20,0.104083,4.54913,7.26167,3.34964,28.9474,0.0761115
141,2020/7/24,2020-7-26 21,0.114212,5.10883,7.11063,3.10027,31.7748,0.0759028
142,2020/7/24,2020-7-26 22,0.110212,4.75955,7.70549,3.26261,34.6349,0.0750063
143,2020/7/24,2020-7-26 23,0.0972901,4.06895,6.23123,2.7284,36.4181,0.0743242
144,2020/7/25,2020-7-25 0,0.203962,9.17951,6.12549,3.45704,15.2784,0.0786922
145,2020/7/25,2020-7-25 1,0.116257,6.35052,5.38105,2.84707,19.9434,0.075483
146,2020/7/25,2020-7-25 2,0.0858571,5.14314,4.62105,2.34443,21.6023,0.0741864
147,2020/7/25,2020-7-25 3,0.0905312,5.47944,4.07272,2.03034,20.4808,0.0750996
148,2020/7/25,2020-7-25 4,0.0865287,4.79472,4.65934,2.29505,19.6306,0.0746016
149,2020/7/25,2020-7-25 5,0.0945359,4.54814,7.51271,3.60858,19.815,0.0754109
150,2020/7/25,2020-7-25 6,0.227474,11.8287,9.64495,5.2527,11.7926,0.0833675
151,2020/7/25,2020-7-25 7,0.673435,21.902,7.47754,4.85102,4.37463,0.108111
152,2020/7/25,2020-7-25 8,0.761422,24.2466,5.88597,3.97804,7.01687,0.114042
153,2020/7/25,2020-7-25 9,0.819431,23.5784,6.25441,4.39436,10.9606,0.117752
154,2020/7/25,2020-7-25 10,0.828449,21.3086,6.66423,4.79669,16.4775,0.110149
155,2020/7/25,2020-7-25 11,0.76844,22.0192,6.60236,4.97906,22.7014,0.106375
156,2020/7/25,2020-7-25 12,0.497773,16.8054,4.81251,3.68686,40.1655,0.0962295
157,2020/7/25,2020-7-25 13,0.328804,6.67781,3.11862,2.22084,59.8278,0.092187
158,2020/7/25,2020-7-25 14,0.434208,6.3975,3.85826,2.70472,68.6726,0.10425
159,2020/7/25,2020-7-25 15,0.504389,5.03267,4.40149,2.9661,72.657,0.108993
160,2020/7/25,2020-7-25 16,0.435275,5.28953,5.07905,3.20879,58.2825,0.101368
161,2020/7/25,2020-7-25 17,0.316971,6.45008,6.04862,3.4295,37.6956,0.0900298
162,2020/7/25,2020-7-25 18,0.263161,8.39024,7.03115,3.86784,23.7857,0.0866358
163,2020/7/25,2020-7-25 19,0.299289,9.39798,7.32131,4.20143,20.5119,0.0871068
164,2020/7/25,2020-7-25 20,0.306123,9.71641,6.87972,3.88478,17.0315,0.0849899
165,2020/7/25,2020-7-25 21,0.308196,9.50304,8.17623,4.32666,16.6898,0.0834905
166,2020/7/25,2020-7-25 22,0.269023,7.03658,9.82617,4.8838,22.7435,0.0809067
167,2020/7/25,2020-7-25 23,0.259188,6.94483,9.68087,4.9585,23.2967,0.0807944
168,2020/7/25,2020-7-26 0,0.182008,4.17936,10.7641,5.70293,25.5026,0.0771338
169,2020/7/25,2020-7-26 1,0.112205,2.45214,13.4942,7.4013,26.2729,0.0747596
170,2020/7/25,2020-7-26 2,0.0837055,1.88291,10.4778,5.52163,29.4835,0.0742576
171,2020/7/25,2020-7-26 3,0.0647977,2.87197,9.39635,4.60355,22.1289,0.07377
172,2020/7/25,2020-7-26 4,0.0585674,3.50362,6.79828,3.02195,18.3832,0.0733802
173,2020/7/25,2020-7-26 5,0.0674507,3.70526,6.80206,3.09783,19.5138,0.0741097
174,2020/7/25,2020-7-26 6,0.105834,4.76311,8.95203,4.54602,21.2668,0.0768816
175,2020/7/25,2020-7-26 7,0.192853,8.60678,8.32717,4.87809,17.0382,0.0831106
176,2020/7/25,2020-7-26 8,0.225968,8.73942,7.24785,4.47835,21.0312,0.0853133
177,2020/7/25,2020-7-26 9,0.07844,2.14765,6.38538,3.79335,34.9412,0.0771095
178,2020/7/25,2020-7-26 10,0.0703139,2.32163,5.42728,3.01345,31.441,0.0780488
179,2020/7/25,2020-7-26 11,0.0481315,1.26818,6.03115,3.34054,31.9412,0.0764681
180,2020/7/25,2020-7-26 12,0.0571752,1.24947,6.56974,3.74013,36.0407,0.0764292
181,2020/7/25,2020-7-26 13,0.104775,1.58764,4.61557,2.46972,29.7777,0.0773088
182,2020/7/25,2020-7-26 14,0.111538,1.69413,5.31253,2.76709,30.564,0.0774861
183,2020/7/25,2020-7-26 15,0.109176,2.2567,5.73977,2.81701,28.7645,0.0776773
184,2020/7/25,2020-7-26 16,0.0943692,2.83845,5.45623,2.71062,31.0322,0.0766997
185,2020/7/25,2020-7-26 17,0.0982988,3.1427,5.68145,2.83125,30.2401,0.0762632
186,2020/7/25,2020-7-26 18,0.0967981,3.41416,6.67366,3.32029,24.4962,0.0767213
187,2020/7/25,2020-7-26 19,0.0865244,3.40853,7.34354,3.65794,22.2861,0.0766548
188,2020/7/25,2020-7-26 20,0.0946062,3.79245,9.31704,4.43603,21.0576,0.0770913
189,2020/7/25,2020-7-26 21,0.12997,5.39896,10.2339,4.69816,18.9454,0.0790049
190,2020/7/25,2020-7-26 22,0.16758,6.85354,9.80143,4.63144,17.9902,0.0800827
191,2020/7/25,2020-7-26 23,0.141711,6.07516,9.39301,4.19182,18.78,0.078915
192,2020/7/25,2020-7-27 0,0.112784,5.21169,10.335,4.51469,20.3824,0.0775382
193,2020/7/25,2020-7-27 1,0.0524516,2.70632,8.87034,3.75721,24.6271,0.0751216
194,2020/7/25,2020-7-27 2,0.0568023,3.26607,9.58618,3.92888,25.0407,0.0751073
195,2020/7/25,2020-7-27 3,0.07003,5.69986,9.53952,3.85912,23.6206,0.0752868
196,2020/7/25,2020-7-27 4,0.0837573,7.43536,7.43611,3.06017,21.4604,0.0754631
197,2020/7/25,2020-7-27 5,0.0616302,3.99042,6.48251,2.70828,24.4104,0.0750484
198,2020/7/25,2020-7-27 6,0.0833225,3.67325,5.08661,2.60627,25.0243,0.0771298
199,2020/7/25,2020-7-27 7,0.128953,5.12455,3.20607,1.83471,26.1737,0.0810224
200,2020/7/25,2020-7-27 8,0.170527,5.3479,3.0655,1.71904,31.1877,0.0812671
201,2020/7/25,2020-7-27 9,0.0855934,3.00104,5.04743,2.24791,29.0373,0.0761857
202,2020/7/25,2020-7-27 10,0.0819351,2.40692,5.96013,2.66146,27.0589,0.0769514
203,2020/7/25,2020-7-27 11,0.121649,2.30834,7.16375,3.33625,30.3482,0.0784501
204,2020/7/25,2020-7-27 12,0.111293,2.21138,6.18748,2.85163,31.4861,0.0777631
205,2020/7/25,2020-7-27 13,0.0887326,2.15517,8.08451,3.34418,28.5929,0.0760265
206,2020/7/25,2020-7-27 14,0.0964956,2.12986,8.63993,3.52191,28.094,0.0761492
207,2020/7/25,2020-7-27 15,0.103702,2.3938,8.17556,3.43112,27.9841,0.076759
208,2020/7/25,2020-7-27 16,0.119536,3.14327,7.04947,3.11682,26.0826,0.0776703
209,2020/7/25,2020-7-27 17,0.122224,2.96815,9.69035,4.28662,23.7425,0.077471
210,2020/7/25,2020-7-27 18,0.136778,4.00106,9.0649,4.28657,23.2069,0.077807
211,2020/7/25,2020-7-27 19,0.146857,4.7605,8.13711,4.0425,24.2202,0.0779338
212,2020/7/25,2020-7-27 20,0.156464,6.04403,7.82705,3.78253,22.2493,0.0781877
213,2020/7/25,2020-7-27 21,0.0968322,4.0092,5.36065,2.39345,31.7761,0.0752332
214,2020/7/25,2020-7-27 22,0.126115,5.49954,5.62185,2.54482,29.3084,0.0756425
215,2020/7/25,2020-7-27 23,0.114493,6.133,6.19005,2.53476,25.3862,0.0751896
216,2020/7/26,2020-7-26 0,0.189112,5.67629,5.25702,2.5828,18.9639,0.0766406
217,2020/7/26,2020-7-26 1,0.131344,4.5835,8.64319,4.17815,19.0934,0.0753404
218,2020/7/26,2020-7-26 2,0.0877998,2.74506,6.04132,2.80303,18.7322,0.0737094
219,2020/7/26,2020-7-26 3,0.0952579,2.98063,5.7818,2.65142,17.6072,0.0740936
220,2020/7/26,2020-7-26 4,0.10109,3.76654,6.19685,2.80347,16.3672,0.0746671
221,2020/7/26,2020-7-26 5,0.0857031,4.21516,6.66985,2.98062,15.8401,0.0746914
222,2020/7/26,2020-7-26 6,0.122719,5.2399,8.97928,4.38118,16.8735,0.0773849
223,2020/7/26,2020-7-26 7,0.145426,5.11787,8.3721,4.50694,23.8395,0.0802871
224,2020/7/26,2020-7-26 8,0.201898,8.3386,9.22255,5.37796,25.0115,0.0836543
225,2020/7/26,2020-7-26 9,0.233529,9.36095,7.73746,4.65707,25.8277,0.0852652
226,2020/7/26,2020-7-26 10,0.127632,4.87062,5.90764,3.57611,39.418,0.0809333
227,2020/7/26,2020-7-26 11,0.0676341,1.70672,4.95865,2.89967,45.8138,0.0776559
228,2020/7/26,2020-7-26 12,0.079396,1.38215,4.82514,2.77262,39.956,0.0771444
229,2020/7/26,2020-7-26 13,0.108558,1.4189,4.8824,2.71662,37.7333,0.0778039
230,2020/7/26,2020-7-26 14,0.112753,1.58041,5.01173,2.81974,37.5864,0.0777972
231,2020/7/26,2020-7-26 15,0.121702,1.88826,4.5638,2.53645,34.5703,0.0783804
232,2020/7/26,2020-7-26 16,0.144294,2.37682,4.91766,2.75064,29.5953,0.0794183
233,2020/7/26,2020-7-26 17,0.134759,3.283,5.01867,2.67537,20.7549,0.0798369
234,2020/7/26,2020-7-26 18,0.148216,5.55612,5.73314,3.0635,14.1873,0.081668
235,2020/7/26,2020-7-26 19,0.179559,7.54952,5.89038,3.23238,11.0044,0.083059
236,2020/7/26,2020-7-26 20,0.160743,7.10464,6.15503,3.1902,11.4092,0.0819705
237,2020/7/26,2020-7-26 21,0.135294,4.97125,6.08281,2.96328,13.8823,0.0793558
238,2020/7/26,2020-7-26 22,0.137933,4.93102,5.95741,2.79621,13.6472,0.079782
239,2020/7/26,2020-7-26 23,0.141911,4.31704,5.64424,2.6342,14.1101,0.0793331
240,2020/7/26,2020-7-27 0,0.0994159,3.38695,5.62916,2.50362,14.7171,0.0777563
241,2020/7/26,2020-7-27 1,0.0730543,2.83194,6.85666,3.0608,15.4403,0.0767275
242,2020/7/26,2020-7-27 2,0.0815363,3.37786,8.59344,4.07217,15.3699,0.0768837
243,2020/7/26,2020-7-27 3,0.0823015,3.42984,7.43126,3.6331,16.0784,0.0768044
244,2020/7/26,2020-7-27 4,0.100779,4.0599,7.76391,3.73716,16.2924,0.0772837
245,2020/7/26,2020-7-27 5,0.0788258,3.62489,11.2783,5.42115,17.2923,0.0760798
246,2020/7/26,2020-7-27 6,0.066044,2.8916,11.5902,5.65801,18.3164,0.0765005
247,2020/7/26,2020-7-27 7,0.184887,3.76521,3.4156,1.91518,18.8511,0.0823816
248,2020/7/26,2020-7-27 8,0.193373,4.21852,3.19882,1.77399,20.074,0.0837469
249,2020/7/26,2020-7-27 9,0.159894,3.62734,3.28662,1.8177,22.9927,0.0822707
250,2020/7/26,2020-7-27 10,0.158666,3.10164,3.16168,1.71122,27.7286,0.0816934
251,2020/7/26,2020-7-27 11,0.132351,2.86421,2.61489,1.48111,28.1953,0.0802797
252,2020/7/26,2020-7-27 12,0.157682,2.6727,2.32827,1.34371,25.4892,0.0811138
253,2020/7/26,2020-7-27 13,0.141613,2.52999,1.83431,1.06179,24.8602,0.0793697
254,2020/7/26,2020-7-27 14,0.1456,3.4651,2.93693,1.55728,23.8441,0.0789038
255,2020/7/26,2020-7-27 15,0.11726,2.94443,4.69759,2.28585,22.5435,0.0766233
256,2020/7/26,2020-7-27 16,0.13316,3.41459,5.66392,2.65735,20.8067,0.0766478
257,2020/7/26,2020-7-27 17,0.130872,3.44731,7.32514,3.23194,20.921,0.075871
258,2020/7/26,2020-7-27 18,0.148597,4.8788,8.45108,3.71862,19.9493,0.0769764
259,2020/7/26,2020-7-27 19,0.263113,11.3794,8.95781,4.2705,14.4898,0.0833997
260,2020/7/26,2020-7-27 20,0.595796,22.8059,11.1034,5.85659,3.38046,0.0989184
261,2020/7/26,2020-7-27 21,0.489979,20.2252,12.9683,6.46974,4.62843,0.0945355
262,2020/7/26,2020-7-27 22,0.387546,16.6915,16.0086,7.24794,6.54803,0.0887832
263,2020/7/26,2020-7-27 23,0.29294,12.7403,12.1111,5.39899,9.45767,0.0829968
264,2020/7/26,2020-7-28 0,0.138773,6.47961,9.66429,4.50056,16.4036,0.0769558
265,2020/7/26,2020-7-28 1,0.118601,6.01109,11.3735,5.24627,19.1966,0.0774893
266,2020/7/26,2020-7-28 2,0.095437,4.90528,9.62694,4.31981,24.1942,0.0759331
267,2020/7/26,2020-7-28 3,0.0880613,3.78989,7.90351,3.44909,29.3528,0.0743418
268,2020/7/26,2020-7-28 4,0.120197,7.6248,8.57712,3.66586,26.9378,0.0742987
269,2020/7/26,2020-7-28 5,0.2895,23.4302,11.2909,5.14736,12.124,0.0786554
270,2020/7/26,2020-7-28 6,0.153738,7.66576,10.294,4.5025,31.4489,0.0788384
271,2020/7/26,2020-7-28 7,0.225686,8.36624,5.95393,2.95462,33.5238,0.0829117
272,2020/7/26,2020-7-28 8,0.290307,7.94521,3.79766,2.04341,37.6551,0.0849407
273,2020/7/26,2020-7-28 9,0.162269,4.37563,2.98422,1.75879,49.1198,0.0792367
274,2020/7/26,2020-7-28 10,0.113923,2.64156,2.97568,1.82069,53.0207,0.0769022
275,2020/7/26,2020-7-28 11,0.102211,2.18345,4.20115,2.5531,51.7328,0.0769978
276,2020/7/26,2020-7-28 12,0.10282,2.3996,3.56958,2.16967,52.3037,0.0774082
277,2020/7/26,2020-7-28 13,0.0649939,1.80417,2.17083,1.18765,43.6343,0.0747123
278,2020/7/26,2020-7-28 14,0.0597906,1.83593,1.73979,0.895965,39.3934,0.0751472
279,2020/7/26,2020-7-28 15,0.0828198,2.16845,1.88264,1.0242,39.5296,0.0754309
280,2020/7/26,2020-7-28 16,0.140802,3.79429,2.51855,1.54481,37.6926,0.0784048
281,2020/7/26,2020-7-28 17,0.168226,5.29085,2.71698,1.66315,37.0392,0.0790838
282,2020/7/26,2020-7-28 18,0.242776,10.3166,3.45534,1.95261,32.3281,0.0830742
283,2020/7/26,2020-7-28 19,0.22346,10.7544,4.625,2.45409,26.8877,0.0828151
284,2020/7/26,2020-7-28 20,0.211935,10.1051,4.96641,2.58587,23.3993,0.0815492
