,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
87,2020/7/24,2020-7-24 15,33.8359,319.615,0.0190055,52.6226,4.47245,115.336,0.0,1.0,1092.3,100.39,351.472,53.1379,475.161,720.646,865.947
88,2020/7/24,2020-7-24 16,34.4897,318.512,0.0169217,45.0039,5.11522,193.123,0.0,0.0,1113.72,100.343,317.96,51.9826,450.459,674.141,810.066
89,2020/7/24,2020-7-24 17,33.9024,316.676,0.0169114,46.6105,5.29265,192.622,0.0,0.13147,665.549,100.34,282.025,42.9393,444.452,534.485,642.251
90,2020/7/24,2020-7-24 18,33.1489,313.699,0.0155972,45.0173,5.42264,185.089,0.0,0.0988985,485.363,100.358,214.215,32.3031,437.682,353.91,425.268
91,2020/7/24,2020-7-24 19,32.1397,310.161,0.0161055,49.4568,5.13602,178.322,0.0,0.244639,402.573,100.386,131.093,17.7761,434.909,151.351,181.867
92,2020/7/24,2020-7-24 20,30.6104,306.687,0.0183189,61.8095,5.04667,177.174,0.0,0.144872,243.372,100.414,74.7111,3.15038,433.571,10.2484,12.3148
93,2020/7/24,2020-7-24 21,30.1615,305.575,0.0185893,64.5048,4.14773,189.162,0.0,0.0958304,197.989,100.449,49.1894,0.980183,433.867,0.0,0.0
94,2020/7/24,2020-7-24 22,29.6513,304.632,0.0192069,68.7932,4.48345,192.003,0.0,0.108118,165.298,100.466,41.4241,0.834448,431.233,0.0,0.0
95,2020/7/24,2020-7-24 23,29.4269,304.117,0.0204756,74.351,3.97169,211.719,0.0,0.165967,161.389,100.453,31.4833,0.56945,429.965,0.0,0.0
96,2020/7/24,2020-7-25 0,29.2951,303.837,0.0199616,73.0686,2.88369,217.038,0.0,0.0891081,154.845,100.44,22.4789,0.539663,430.003,0.0,0.0
97,2020/7/24,2020-7-25 1,29.1143,303.435,0.0191361,70.8266,1.2232,309.478,0.0,0.074048,271.308,100.427,13.5624,0.464249,429.487,0.0,0.0
98,2020/7/24,2020-7-25 2,28.8708,303.088,0.0187171,70.331,1.50347,317.424,0.0,0.0849876,259.191,100.431,12.378,0.487658,426.968,0.0,0.0
99,2020/7/24,2020-7-25 3,28.9751,302.974,0.0177471,66.2574,2.15037,256.543,0.0,0.0922841,166.026,100.432,10.498,0.650063,427.111,0.0,0.0
100,2020/7/24,2020-7-25 4,28.7329,302.627,0.0175986,66.6921,2.08667,248.821,0.0,0.116642,96.2147,100.425,8.79473,0.630963,427.195,0.0,0.0
101,2020/7/24,2020-7-25 5,28.8424,302.496,0.0177266,66.7385,2.79341,254.242,0.0,0.225613,80.7332,100.448,7.21285,0.673359,427.177,0.0,0.0
102,2020/7/24,2020-7-25 6,28.7789,302.233,0.0157999,59.7349,2.48111,251.312,0.0,0.145175,42.6496,100.473,3.7351,0.78361,423.751,0.0,0.0
103,2020/7/24,2020-7-25 7,28.6003,302.015,0.0172173,65.8334,2.79273,246.867,0.0,0.274025,41.2321,100.494,3.62205,0.732285,426.981,0.33229,0.399289
104,2020/7/24,2020-7-25 8,28.9864,303.48,0.0194152,72.4991,2.54044,260.556,0.0,0.565684,418.811,100.518,19.9765,5.80718,434.928,74.7062,89.769
105,2020/7/24,2020-7-25 9,29.903,307.603,0.0199767,70.4929,2.20645,268.777,0.0,1.0,693.331,100.529,76.3759,17.9453,436.016,283.971,341.228
106,2020/7/24,2020-7-25 10,29.903,307.603,0.0199767,70.4929,2.20645,268.777,0.0,1.0,693.331,100.529,76.3759,17.9453,436.016,283.971,341.228
107,2020/7/24,2020-7-25 11,30.9431,309.281,0.0202119,66.9003,3.98279,277.464,0.0084672,0.789829,868.181,100.536,120.574,23.0439,467.561,310.082,372.603
108,2020/7/24,2020-7-25 12,32.254,314.665,0.0167287,51.0796,4.34109,269.367,0.0563962,0.293109,1045.69,100.512,243.633,48.0814,442.952,675.262,811.413
109,2020/7/24,2020-7-25 13,33.2054,318.075,0.0155558,44.7837,3.71815,267.882,0.0,0.0134842,1206.39,100.444,295.732,56.4194,439.152,793.019,952.913
110,2020/7/24,2020-7-25 14,33.9895,320.096,0.0157798,43.2756,3.96394,261.142,0.0,0.0,1342.1,100.37,342.109,61.225,441.695,855.689,1028.22
111,2020/7/24,2020-7-25 15,34.6678,321.412,0.015807,41.564,3.73749,255.473,0.0,0.0771236,1445.69,100.29,352.112,61.7073,446.882,851.597,1023.3
112,2020/7/24,2020-7-25 16,35.1728,321.261,0.0158769,40.4543,4.25811,219.203,0.0,0.0,1464.12,100.213,352.222,58.9142,449.55,786.572,945.166
113,2020/7/24,2020-7-25 17,35.0375,319.503,0.0153785,39.4808,4.88352,212.783,0.0,0.0,1200.53,100.15,323.317,52.3233,446.908,663.1,796.799
114,2020/7/24,2020-7-25 18,34.7769,317.377,0.0154617,40.324,4.8127,207.732,0.0,0.0,996.676,100.142,261.432,42.1716,446.151,502.188,603.443
115,2020/7/24,2020-7-25 19,33.9535,314.379,0.0171469,47.0228,5.3315,200.851,0.0,0.0124275,534.289,100.159,207.253,30.056,444.26,331.219,398.001
116,2020/7/24,2020-7-25 20,32.2053,310.174,0.0202052,61.6712,6.70975,196.435,0.0,0.0154297,329.043,100.191,155.877,15.715,439.951,157.558,189.326
117,2020/7/24,2020-7-25 21,30.8313,306.836,0.0212227,70.5197,6.20038,196.828,0.0,0.0547855,226.239,100.25,84.5707,2.31469,438.452,9.72923,11.6909
118,2020/7/24,2020-7-25 22,30.0576,305.465,0.0205372,71.6118,5.60502,201.21,0.0,0.217518,164.759,100.301,61.167,0.796178,437.13,0.0,0.0
119,2020/7/24,2020-7-25 23,29.5864,304.864,0.0200719,72.0887,3.39032,206.313,0.0,0.463516,205.231,100.344,40.0843,0.633433,433.187,0.0,0.0
120,2020/7/24,2020-7-26 0,29.1433,304.437,0.0194881,71.9291,1.24302,223.671,0.0,0.174214,260.852,100.333,24.732,0.508593,432.237,0.0,0.0
121,2020/7/24,2020-7-26 1,29.3191,304.056,0.0187577,68.4791,0.394163,10.0562,0.0,0.249899,334.9,100.326,18.3316,0.521384,432.25,0.0,0.0
122,2020/7/24,2020-7-26 2,29.11,303.673,0.0183461,67.841,1.01165,12.3185,0.0,0.384049,386.909,100.315,16.3335,0.559286,431.94,0.0,0.0
123,2020/7/24,2020-7-26 3,29.0839,303.337,0.0176407,65.3337,1.11237,334.94,0.0,0.300049,390.965,100.308,12.7683,0.572147,427.754,0.0,0.0
124,2020/7/24,2020-7-26 4,28.8569,303.058,0.0178544,67.0636,1.84251,269.177,0.0,0.282834,319.926,100.311,12.1748,0.574097,424.606,0.0,0.0
125,2020/7/24,2020-7-26 5,28.6906,302.676,0.0176927,67.1437,2.12015,261.94,0.0,0.235549,197.633,100.308,10.1485,0.563011,421.834,0.0,0.0
126,2020/7/24,2020-7-26 6,28.3995,302.211,0.0177873,68.7501,1.43821,283.43,0.0,0.184992,169.876,100.331,7.68644,0.425945,421.269,0.0,0.0
127,2020/7/24,2020-7-26 7,28.1747,301.848,0.0179685,70.4541,0.609732,284.883,0.0,0.168614,148.166,100.368,6.09311,0.296891,420.943,0.0,0.0
128,2020/7/24,2020-7-26 8,28.057,301.663,0.0182716,72.1964,0.44623,148.17,0.0,0.290294,140.338,100.405,5.30854,0.24115,422.272,0.0,0.0
129,2020/7/24,2020-7-26 9,28.3692,304.348,0.0194617,75.4449,0.875288,238.835,0.0,0.204342,349.465,100.435,32.6692,8.14773,423.751,145.325,174.627
130,2020/7/24,2020-7-26 10,30.1161,308.365,0.0198947,69.2333,3.16519,239.108,0.0188034,0.34,883.06,100.456,104.155,21.3326,449.685,317.292,381.266
131,2020/7/24,2020-7-26 11,30.1161,308.365,0.0198947,69.2333,3.16519,239.108,0.0188034,0.34,883.06,100.456,104.155,21.3326,449.685,317.292,381.266
132,2020/7/24,2020-7-26 12,31.187,312.253,0.0195336,63.6452,3.22767,239.084,0.0,0.304799,1069.98,100.464,175.753,33.798,437.845,519.513,624.261
133,2020/7/24,2020-7-26 13,32.1634,316.055,0.0192144,58.9154,2.56462,251.314,0.189221,0.335942,1241.73,100.382,230.681,44.9038,446.318,663.471,797.245
134,2020/7/24,2020-7-26 14,32.1159,316.292,0.0195069,59.9911,3.17334,228.476,0.798304,0.180455,1056.83,100.39,257.451,53.5658,446.489,745.609,895.944
135,2020/7/24,2020-7-26 15,33.2538,318.111,0.0187288,53.6752,5.03381,225.184,0.890615,0.305634,1289.46,100.295,344.254,63.4244,451.398,820.076,985.426
136,2020/7/24,2020-7-26 16,34.0009,320.387,0.0174699,47.7812,4.31506,244.237,0.000546932,0.288498,1212.45,100.18,363.7,60.3973,438.783,865.198,1039.65
137,2020/7/24,2020-7-26 17,34.4318,319.647,0.0172504,45.946,6.16006,210.042,0.0,0.189963,1586.81,100.15,398.828,59.8458,443.074,813.859,977.955
138,2020/7/24,2020-7-26 18,33.6374,318.505,0.0184076,51.3918,5.49832,194.346,0.0,0.125326,1184.85,100.03,360.475,50.923,436.955,708.628,851.506
139,2020/7/24,2020-7-26 19,32.6714,315.138,0.0190469,56.4607,7.54603,194.284,0.0,0.177836,679.4,100.123,342.883,40.6099,441.831,536.023,644.099
140,2020/7/24,2020-7-26 20,32.9464,313.705,0.0195291,56.9059,5.43779,201.035,0.0,0.272989,973.63,100.09,222.097,28.3533,438.138,357.815,429.96
141,2020/7/24,2020-7-26 21,31.3322,309.547,0.0208219,67.0312,6.57919,186.605,0.0,0.216683,624.293,100.166,162.844,14.2926,432.273,165.787,199.214
142,2020/7/24,2020-7-26 22,30.1253,306.374,0.0213451,74.0732,4.66899,183.323,0.0,0.14319,488.52,100.242,75.4442,1.60313,428.128,9.39458,11.2888
143,2020/7/24,2020-7-26 23,29.8882,305.28,0.0209258,73.7359,4.34356,189.053,0.0,0.149404,565.855,100.304,50.4832,0.570416,429.088,0.0,0.0
144,2020/7/25,2020-7-25 0,29.0118,302.776,0.0182335,67.8958,0.868409,336.127,0.0,0.0,181.69,100.4,7.12251,0.421459,424.561,0.0,0.0
145,2020/7/25,2020-7-25 1,28.8597,302.462,0.0180133,67.7103,1.00391,326.692,0.0,0.0250043,212.31,100.399,5.25072,0.385164,423.033,0.0,0.0
146,2020/7/25,2020-7-25 2,28.7154,302.234,0.0181235,68.7421,1.53883,295.846,0.0,0.0134294,36.1766,100.406,4.28304,0.402151,422.0,0.0,0.0
147,2020/7/25,2020-7-25 3,28.5364,301.991,0.0184243,70.6636,1.68271,274.045,0.0,0.0131614,22.4634,100.405,3.54891,0.360555,422.879,0.0,0.0
148,2020/7/25,2020-7-25 4,28.3858,301.78,0.0192311,74.4716,1.87553,248.725,0.0,0.0,445.039,100.432,2.84379,0.263934,423.09,0.0,0.0
149,2020/7/25,2020-7-25 5,28.1589,301.523,0.0201074,78.9891,1.56853,250.284,0.0,0.0,489.963,100.454,2.50025,0.0967103,424.321,0.0,0.0
150,2020/7/25,2020-7-25 6,27.8983,301.241,0.0205504,82.0724,1.00071,235.22,0.0,0.0,473.53,100.482,2.25225,-0.208896,425.114,0.340382,0.409012
151,2020/7/25,2020-7-25 7,29.3475,304.015,0.020141,73.5331,3.6758,252.98,0.0,0.18971,484.453,100.501,29.3393,9.09986,428.97,132.13,158.771
152,2020/7/25,2020-7-25 8,29.8793,306.678,0.0201542,71.2139,3.6213,263.603,0.00947183,0.0,758.417,100.517,76.6507,17.1807,433.886,257.609,309.55
153,2020/7/25,2020-7-25 9,29.8793,306.678,0.0201542,71.2139,3.6213,263.603,0.00947183,0.0,758.417,100.517,76.6507,17.1807,433.886,257.609,309.55
154,2020/7/25,2020-7-25 10,31.0485,311.097,0.0194547,63.9761,3.75047,253.397,0.0,0.0399212,993.714,100.533,161.336,33.0317,450.768,485.599,583.509
155,2020/7/25,2020-7-25 11,32.1047,314.802,0.0179247,55.2314,3.90414,261.263,0.0,0.0,1186.24,100.508,239.373,46.1171,434.922,675.862,812.134
156,2020/7/25,2020-7-25 12,33.18,317.85,0.0170099,49.0532,3.82402,263.258,0.0,0.0,1308.47,100.458,294.209,54.6879,437.998,783.492,941.465
157,2020/7/25,2020-7-25 13,34.0172,318.505,0.0165636,45.3554,3.56595,259.275,0.0,0.0,1462.05,100.385,279.766,51.3822,446.163,703.089,844.851
158,2020/7/25,2020-7-25 14,34.503,319.532,0.0170869,45.3966,4.3507,215.894,0.0,0.0,1585.08,100.322,324.193,54.9747,449.743,744.551,894.672
159,2020/7/25,2020-7-25 15,34.8487,317.94,0.0169828,44.152,4.00608,225.984,0.0,0.0,1478.06,100.257,252.966,43.0993,453.041,544.215,653.943
160,2020/7/25,2020-7-25 16,34.8223,316.748,0.0175416,45.651,4.23062,218.052,0.0,0.129464,1382.13,100.201,225.091,39.0181,459.087,476.87,573.02
161,2020/7/25,2020-7-25 17,34.7791,316.984,0.0182915,47.7193,4.65957,208.109,0.0,0.0880847,1202.01,100.185,245.283,40.8217,453.148,515.293,619.19
