,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
22,28.901,303.875,0.0201516,75.6884,3.87041,166.049,0.0,0.053587,305.656,100.569,37.2728,0.563752,420.214,0.0,0.0,0.297772,12.6033,4.99421,2.75475,10.8307,0.085173
23,28.6819,303.465,0.0201086,76.5503,2.87166,160.353,0.0,0.0471113,206.05,100.557,26.889,0.456526,421.337,0.0,0.0,0.290477,12.1288,4.40416,2.35324,11.3243,0.0836924
24,28.340110000000003,302.5405,0.01946167,75.66006999999999,1.1404748,175.5965,0.0,0.043920070000000005,155.0645,100.539,12.534801000000002,0.2661579,418.4008,0.0,0.0,0.44762409999999997,18.024279999999997,5.949132,3.1669639999999997,6.041329000000001,0.09209574000000001
25,28.07942,302.098,0.01923239,75.98737,1.0075822,189.014,0.0,0.11946509,117.23178999999999,100.53659999999999,10.118848,0.24627110000000002,418.78940000000006,0.0,0.0,0.3860228,17.05472,6.495559999999999,3.444325,6.4743960000000005,0.09051951999999999
26,28.078490000000002,301.90880000000004,0.01937211,76.54193000000001,1.0466305,189.48469999999998,0.0,0.44112252999999996,98.19369,100.53299999999999,7.922734,0.21394010000000002,420.5829,0.0,0.0,0.2772358,12.522850000000002,6.215771,3.2245809999999997,10.35619,0.08339305
27,27.95945,301.6682,0.01955826,77.85304000000001,0.9514552,206.44910000000002,0.0,0.4524223,64.18116,100.52860000000001,6.51578,0.1513797,420.9505,0.0,0.0,0.217549,10.602202000000002,5.667951,2.917497,12.104594,0.08126461
28,28.038649999999997,301.6196,0.01959396,77.63066,1.4545417999999999,222.9155,0.0,0.19381891,162.85999999999999,100.5349,5.028321,0.16067189999999998,420.4434,0.0,0.0,0.12441079999999999,6.8556550000000005,3.940125,1.88325,16.16759,0.07750608
29,27.92026,301.3885,0.019601689999999998,78.2415,1.4639414999999998,281.4783,0.0,0.0799178,193.4715,100.5624,3.716953,0.1156976,418.40999999999997,0.0,0.0,0.19332760000000002,10.619215,4.671441,2.299544,11.821308,0.07967973
30,27.671729999999997,301.08849999999995,0.01924854,78.07410999999999,1.6676332999999999,211.50186,0.0,0.060276880000000005,193.69060000000002,100.595,3.118926,0.12744257,417.3731,0.7148469999999999,0.8589769999999999,0.20551160000000002,9.309508000000001,6.1045050000000005,3.060857,13.88728,0.08103941
31,28.39756,303.0718,0.01857591,72.01974999999999,1.8948360000000002,296.32439999999997,0.0,0.049911000000000004,283.5811,100.61930000000001,21.436721,6.4655509,419.23879999999997,101.507973,121.97458899999998,0.3036128,9.900576,6.0687299999999995,3.4289750000000003,15.882190000000001,0.08802834
32,29.27374,306.9136,0.018229790000000003,66.92609,1.7347721999999999,283.307,0.0,0.03890130000000001,577.1782000000001,100.64760000000001,73.93889999999999,18.25065,421.39809999999994,289.8799,348.3273,0.43942119999999996,11.870439,6.120692999999999,3.923656,18.28839,0.09791778
33,29.79619,308.3533,0.01800917,64.10051,2.09631,278.33299999999997,0.0,0.0,700.831,100.64850000000001,92.28851999999999,22.63833,422.47239999999994,350.0656,420.64829999999995,0.4969512,13.365286,6.343572,4.495073,23.347340000000003,0.10156491000000001
34,30.641859999999998,311.4137,0.017955899999999997,60.57125,1.978703,273.5086,0.0,0.0,876.2404999999999,100.65899999999999,139.53557999999998,31.11218,426.95519999999993,478.405,574.8646,0.5185446,16.444240999999998,7.6559360000000005,5.863588999999999,28.48729,0.10550306
35,31.78742,315.371,0.0176722,55.62223,2.020724,265.11120000000005,0.0,0.00398724,1132.7473,100.64150000000001,207.46509999999998,42.70025,431.86060000000003,643.1610000000001,772.8392,0.3798033,14.850929,7.189707999999999,5.606444,46.044560000000004,0.09876973
36,32.66852,318.48130000000003,0.01783492,53.16206,2.2184869999999997,244.66760000000002,0.0,0.0,1322.629,100.5947,270.577,51.81214,439.23519999999996,769.2776,924.3843,0.20825700000000003,8.789397,4.601734,3.276183,58.52454,0.08526507
37,33.14727,320.1465,0.01844511,53.35527999999999,3.190588,168.8298,0.0,0.32903530000000003,1387.701,100.5302,340.4742,57.612750000000005,445.0149,842.0896,1011.8789999999999,0.16455930000000002,7.579988,3.9474509999999996,2.6732959999999997,50.461639999999996,0.08225033000000001
38,33.32337,320.5983,0.01862943,53.25934000000001,3.3575229999999996,129.746,0.0,0.6107187,1115.5367,100.46470000000001,353.274,58.86416,449.6717,855.0099,1027.405,0.21420799999999998,6.026946000000001,4.535356,3.267406,49.601459999999996,0.08466755
39,33.64405,318.37,0.019102880000000003,53.53784,4.55654,105.54930999999999,0.0,1.0,1061.7192,100.4029,321.4615,47.255109999999995,475.3101,622.2357999999999,747.6950999999999,0.2093966,5.591042,3.852881,2.576529,35.02527,0.08322134
40,34.429249999999996,318.1907,0.01744739,46.58592,3.7953204999999994,196.96959999999999,0.0,0.30000000000000004,1211.649,100.34360000000001,273.2975,45.45151,459.38550000000004,583.1206999999999,700.6935,0.187338,5.173057,3.553675,2.072162,26.99437,0.08135093
41,34.01253,316.97659999999996,0.01760764,48.17155,5.341418,194.8549,0.0,0.1348354,833.3633,100.32770000000001,290.3725,44.275980000000004,448.52750000000003,556.1009,668.2253,0.2127151,6.591533,4.107536,2.30361,23.219630000000002,0.08208597999999999
42,33.231759999999994,314.1055,0.01669562,47.89754,5.518229,187.8265,0.0,0.14111645,537.8951000000001,100.3382,227.40900000000002,33.550380000000004,442.227,380.97450000000003,457.7895,0.26181509999999997,9.935588,5.115379,2.830591,16.21754,0.08483533
43,32.312979999999996,310.7868,0.01660845,50.41863,5.372384,182.0048,0.0,0.2166379,417.447,100.3611,149.7224,20.588540000000002,438.46909999999997,191.3359,229.91410000000002,0.29124690000000003,12.70026,5.856599,3.3376540000000006,12.81973,0.08614895
44,30.918139999999998,307.36440000000005,0.017836829999999998,59.13494,5.328268,179.5539,0.0,0.12946703,263.3619,100.3879,89.16417000000001,7.026686000000001,434.92640000000006,43.56508,52.348960000000005,0.3349021,13.20121,6.230392,3.6703200000000002,11.91505,0.08682384
45,30.18754,305.7025,0.01813147,62.80368,4.5086569999999995,187.8663,0.0,0.07240118,194.1538,100.4202,55.03901,1.7400731,432.2998,2.8043610000000005,3.3697800000000004,0.387067,12.865269999999999,6.216761,3.7056579999999997,10.891624,0.08722422
46,29.668609999999997,304.7112,0.01858029,66.46922,4.356868,191.6988,0.0,0.0756826,165.4765,100.44379999999998,41.96821,0.9348585999999999,429.0265,0.0,0.0,0.3991281,10.646155,5.183872000000001,3.1081769999999995,12.712060000000001,0.08514859
47,29.44733,304.2151,0.019574309999999998,70.98949999999999,3.564626,211.6479,0.0,0.1161769,161.4187,100.43950000000001,30.47059,0.6708053,427.9808,0.0,0.0,0.3243264,8.736188,4.305998000000001,2.464663,15.02529,0.08209984000000001
48,29.096790000000002,303.0943,0.01875193,69.44763999999999,1.4729933000000002,300.4003,0.0,0.02673243,173.63649999999998,100.41199999999999,11.729427,0.4569202,426.19359999999995,0.0,0.0,0.1746412,8.096348,5.656185,3.139619,16.371000000000002,0.07778935000000001
49,28.93608,302.7539,0.018350139999999997,68.64519,1.0696970000000001,321.52779999999996,0.0,0.03971741,230.0094,100.4074,7.744224000000001,0.4088895,424.9692,0.0,0.0,0.1024273,5.861408999999999,4.8531759999999995,2.563993,20.40678,0.07519233
50,28.762019999999996,302.4902,0.018301579999999998,69.21876999999999,1.528222,302.3194,0.0,0.034896859999999995,103.08092,100.4135,6.7115279999999995,0.4278031,423.49039999999997,0.0,0.0,0.08884765000000001,5.445735,4.402872,2.258915,21.2291,0.07474419
51,28.66801,302.28589999999997,0.01822114,69.34174,1.8230080000000002,268.7944,0.0,0.03689821,65.53218000000001,100.41309999999999,5.633637,0.44740740000000007,424.1486,0.0,0.0,0.09517123999999999,5.866866000000001,4.332382,2.226822,19.868139999999997,0.07507058999999999
52,28.48993,302.03409999999997,0.018741349999999997,72.13774999999998,1.9388719999999997,248.75379999999998,0.0,0.0349926,340.39170999999993,100.42989999999999,4.629072,0.3740427,424.32149999999996,0.0,0.0,0.11072978999999998,7.449654000000001,4.599829,2.351903,17.35852,0.07601943000000001
53,28.363949999999996,301.81489999999997,0.01939316,75.31392,1.935994,251.47139999999996,0.0,0.0676839,367.19406000000004,100.45219999999999,3.91403,0.26970491,425.17780000000005,0.0,0.0,0.13210703000000001,8.627438000000001,6.963527,3.489186,16.632618,0.07765175
54,28.16248,301.5386,0.01912525,75.37115,1.4448299999999998,240.04760000000002,0.0,0.0435525,344.2658799999999,100.4793,2.697105,0.08885580000000004,424.7051,0.2382674,0.28630839999999996,0.2949491,15.65709,9.021177999999999,5.040488999999999,8.856386,0.08692345999999998
55,29.12334,303.415,0.019263890000000002,71.22318999999999,3.410879,251.1461,0.0,0.2150045,351.48672999999997,100.4989,21.624125,6.5895874999999995,428.37330000000003,92.59068699999999,111.2594867,0.6644173,21.577460000000002,7.590517,4.978247,4.286741999999999,0.1089429
56,29.61143,305.71860000000004,0.0199325,71.59946,3.297042,262.6889,0.006630281,0.1697052,656.5352,100.51729999999999,59.64844,13.768644,434.19859999999994,202.73815999999997,243.6157,0.6720388,21.84564,6.733323,4.581529,8.237219,0.1124889
57,29.886409999999998,306.95550000000003,0.02010095,70.99759999999999,3.1968449999999997,265.1552,0.006630281,0.30000000000000004,738.8912,100.5206,76.56826000000001,17.41008,434.52500000000003,265.5176,319.0534,0.786971,22.113589999999995,6.485599,4.589024,11.50123,0.1209971
58,30.70485,310.0488,0.019611299999999998,65.93114,3.2872639999999995,258.01099999999997,0.0,0.32794484,903.5990999999999,100.5318,135.84796999999998,28.50578,446.34239999999994,425.1106,510.8247,0.871283,21.301399999999997,6.58962,4.823155999999999,16.25265,0.11641839999999998
59,31.75622,313.14570000000003,0.018610859999999996,58.73207,3.9277349999999998,266.1233,0.00254016,0.2369487,1090.8223,100.5164,203.73329999999999,39.19514,444.7137,566.1279999999999,680.2747,0.8141212999999999,21.759610000000002,6.557213,5.010089,21.80815,0.11182779999999998
60,32.9022,316.8945,0.01692554,49.66111999999999,3.9791410000000003,265.09069999999997,0.01691886,0.0879327,1229.636,100.4742,279.03619999999995,52.70595,439.4842,751.023,902.4494,0.6390046,18.55728,5.6865179999999995,4.381483,34.995,0.10642515
61,33.77366,318.376,0.01626126,45.18389,3.6116099999999998,261.8571,0.0,0.00404526,1385.3519999999999,100.4027,284.5558,52.893359999999994,444.0597,730.0680000000001,877.2696,0.46766979999999997,10.426366999999999,5.0933910000000004,3.8211809999999997,53.296890000000005,0.1036584
62,34.348949999999995,319.7012,0.016694769999999998,44.760299999999994,4.234672,229.4684,0.0,0.0,1512.186,100.3364,329.5678,56.84979,447.32859999999994,777.8924,934.7364,0.4723617,6.619608,3.921836,2.815042,67.54706,0.1072293
63,34.79443,318.98159999999996,0.01663006,43.3756,3.925503,234.8307,0.0,0.02313708,1468.3489999999997,100.2669,282.70980000000003,48.6817,451.19329999999997,636.4296,764.7501,0.5644349,5.259440000000001,4.039161999999999,2.760768,72.55944,0.11324610000000002
64,34.92745,318.1019,0.01704219,44.09199,4.238867,218.39729999999997,0.0,0.09062479999999999,1406.727,100.2046,263.2303,44.98693,456.22589999999997,569.7805999999999,684.6638,0.5222458999999999,5.582002999999999,4.894547,3.173738,61.49442,0.1094881
65,34.85662,317.73969999999997,0.0174176,45.247749999999996,4.726755,209.5112,0.0,0.06165929,1201.5659999999998,100.1745,268.6932,44.272180000000006,451.276,559.6351,672.4726999999999,0.3693318,6.882797,5.883403999999999,3.422819,39.4749,0.09558646
66,34.08649,314.91650000000004,0.018757229999999996,51.21929,5.267812,202.3735,0.0,0.046309619999999996,748.0758999999999,100.184,218.1664,31.90309,448.8768,380.18989999999997,456.84619999999995,0.2781451,8.560585999999999,6.683669,3.711066,22.93232,0.08795022
67,32.80109,311.13870000000003,0.019850720000000002,58.737300000000005,6.333655,197.7542,0.0,0.05231504,400.645,100.2136,159.2477,18.7741,449.91249999999997,190.55050000000003,228.9699,0.294312,9.42732,6.941936,3.980564,18.01674,0.08653101
68,31.38189,307.745,0.02054617,66.06615000000001,6.482025999999999,196.5799,0.0,0.10541840999999999,243.96149999999997,100.25540000000001,99.91508,6.436696,445.84569999999997,52.547871,63.142957,0.3045105,9.405757,6.733785,3.847811,16.01696,0.08485651999999999
69,30.66638,305.989,0.01940515,65.15469,5.644118,198.46949999999998,0.0,0.09402504999999999,181.6042,100.3137,59.62640999999999,1.505945,441.45500000000004,2.918769,3.50727,0.3013236,9.202023,7.613714999999999,4.112847,16.37579,0.08358608
70,30.264870000000002,305.40479999999997,0.01818723,62.698910000000005,3.0440349999999996,207.14669999999998,0.0,0.20827800000000002,209.12849999999997,100.36610000000002,35.75896,0.9079218,438.5258,0.0,0.0,0.2694157,7.000228999999999,8.660609999999998,4.404052,22.88777,0.08155437
71,29.92989,304.6981,0.017912889999999997,63.076269999999994,1.2504263,169.1927,0.0,0.3529874,282.0168,100.37129999999999,23.328889999999998,0.7282206999999999,435.7413,0.0,0.0,0.26507189999999997,6.600349,8.643002,4.552489,26.05013,0.08142115999999999
72,29.549129999999998,303.7576,0.01870922,67.41023,0.5987417,137.01375,0.0,0.38225939999999997,302.7284,100.3294,12.23245,0.5645927,438.0141,0.0,0.0,0.18698079999999997,5.227211,6.9091439999999995,3.5188390000000003,20.92551,0.07678856
73,29.483909999999998,303.4577,0.018898319999999996,68.33587,0.5632076,32.41215,0.0,0.44199079999999996,364.0995,100.3178,9.528499,0.48955279999999995,435.7358,0.0,0.0,0.1256023,3.9440919999999995,10.098493000000001,5.1450949999999995,21.24725,0.07516616000000001
74,29.29861,303.156,0.019518779999999996,71.37303,0.6264801999999998,253.11109,0.0,0.32926839999999996,395.0726,100.3121,8.189985,0.4074634,436.1682,0.0,0.0,0.08657150999999999,2.486415,7.372264,3.6186100000000003,21.95759,0.07387386
75,28.935109999999995,302.7621,0.020715209999999998,77.45387,0.68302,298.0665,0.0,0.36806690000000003,315.82669999999996,100.2998,7.8502220000000005,0.24994929999999999,435.1413,0.0,0.0,0.08611984,2.9480319999999995,6.866165,3.2370589999999995,18.96371,0.07399651999999998
76,28.73038,302.48789999999997,0.020912969999999996,79.20182,0.8553550999999999,239.9261,0.0,0.3763691,242.25900000000001,100.3062,7.221889000000001,0.20589639999999998,432.8751,0.0,0.0,0.08833321999999999,3.687664,6.377279,2.869014,16.971999999999998,0.07428103
77,28.47976,302.11170000000004,0.020575,79.19294,0.91612406,91.80395000000001,0.0,0.37327279999999996,123.41239999999999,100.32749999999999,6.104699,0.04109740000000001,428.23589999999996,0.0,0.0,0.08022738,4.06219,6.709513,3.0157830000000003,16.94221,0.07451689
78,28.48699,301.9993,0.020271650000000002,77.96908999999998,1.0645537,135.47526,0.0,0.3392963,161.23798,100.3543,4.21078,0.16727222000000003,431.71229999999997,0.0,0.0,0.1176535,5.096862999999999,8.971105,4.430632,18.191489999999998,0.07723391
79,28.71599,303.51869999999997,0.01987412,75.32489,1.2089670000000001,240.8509,0.0,0.45086079999999995,251.49796,100.37809999999999,19.09283,4.9680658,434.0055,80.82409999999999,97.1201,0.1596541,6.164543,8.358621,4.618285,21.799110000000002,0.08113414999999999
80,29.937089999999998,306.67199999999997,0.01980272,69.59833,2.895175,251.2924,0.0,0.32058190000000003,692.1509,100.3921,67.86327999999999,15.735316000000001,437.36679999999996,234.3796,281.6367,0.209119,8.458846,8.63014,5.108077,23.817410000000002,0.084152
81,30.25317,307.827,0.0200984,69.31528,3.1430679999999995,254.32569999999998,0.0,0.46612000000000003,813.7547000000001,100.3972,87.82396,19.33066,440.4889,290.6017,349.1943,0.18700229999999998,7.19696,7.331835999999999,4.397954,28.561750000000004,0.08281849
82,31.09478,310.6522,0.01965187,64.38804999999999,3.0888809999999998,264.097,0.0,0.5700084,887.0461,100.39859999999999,134.08136,28.220170000000003,454.4105,412.3023,495.43339999999995,0.11043656999999998,4.105923,5.763532,3.4073119999999997,37.024899999999995,0.08006795
83,32.09815,314.2102,0.01957024,60.26563,3.342213,245.9391,0.036869769999999996,0.48792290000000005,1171.417,100.37719999999999,206.9159,41.04633,455.81629999999996,588.1916000000001,706.7866999999999,0.06178332,1.575158,5.280399999999999,3.031931,41.65201999999999,0.07729956
84,32.92515,315.925,0.018873829999999998,55.31732,3.7818559999999994,237.6501,0.010467029999999999,0.47500129999999996,1307.582,100.3287,245.77739999999997,43.66936,459.13239999999996,616.3452,740.6170999999999,0.07272976,1.3423459999999998,5.34852,3.062873,38.78141,0.07692984
85,33.74008,318.82629999999995,0.017978769999999998,50.06543,4.1089210000000005,221.9607,1.010469,0.4566605,1503.5629999999999,100.271,317.7925,58.843270000000004,448.466,804.4499,966.6482,0.1074231,1.469522,4.802350999999999,2.64255,35.34662,0.07765536999999999
86,34.108399999999996,320.2992,0.01814053,49.3634,4.008624,219.0296,1.247355,0.2973014,1531.228,100.21360000000001,347.3564,61.54637,449.8331,834.7696,1003.0802000000001,0.1123885,1.6145260000000001,5.10197,2.8039449999999997,35.47968,0.07770387
87,34.31602,320.04830000000004,0.01814737,48.72177,4.258,214.403,0.951678,0.217916,1544.6870000000001,100.1535,343.0468,57.88435,454.0531,765.9582999999999,920.3953,0.1179442,1.9987920000000001,4.9165909999999995,2.6206179999999994,32.82856,0.07816946999999999
88,34.548860000000005,319.09790000000004,0.0182364,48.22426000000001,4.9213249999999995,204.5639,0.0,0.19176319999999997,1489.596,100.1018,329.0073,51.37893,453.25579999999997,675.6048999999999,811.8248000000001,0.12931656,2.515309,5.079230999999999,2.7386340000000002,30.02637,0.07860271999999999
89,34.19428,316.6463,0.018460960000000002,49.88304999999999,5.3708919999999996,204.19439999999997,0.0,0.19569440000000002,1197.807,100.0948,275.02479999999997,40.21566,451.42749999999995,500.47459999999995,601.3835,0.12382093999999999,3.24091,5.217504,2.722134,23.60046,0.07876479
90,33.54312,313.7072,0.01816898,51.08675,5.785623,197.25229999999996,0.0,0.1686781,830.0186,100.13130000000001,210.66389999999998,29.47007,448.6096,326.6748,392.5416,0.13279063,4.913531999999999,6.015295999999999,3.1405369999999997,17.279970000000002,0.08018399
91,32.44952,310.2045,0.01808692,54.38464,6.19157,191.84959999999998,0.0,0.28785989999999995,537.7218999999999,100.17609999999999,140.0301,17.581349999999997,443.5825,153.1786,184.06349999999998,0.15164861999999998,6.3072230000000005,6.326328,3.360048,14.38891,0.08113774
92,31.27129,307.32189999999997,0.017896279999999997,57.850199999999994,5.660102,186.83399999999997,0.0,0.4179988,382.2216,100.21749999999999,80.24073,5.544366,439.18839999999994,30.168428000000002,36.25117,0.14090196,6.110983,7.103633,3.5639489999999996,14.30372,0.08050674
93,30.46326,306.1631,0.017966189999999996,61.13716,2.767441,152.58470000000003,0.0,0.3791412,402.084,100.2873,42.37209,1.2672531999999999,432.5878,2.5995450000000004,3.1236900000000003,0.1336968,5.099563,7.328137,3.4837439999999997,15.401230000000002,0.07925053
94,29.87518,305.0562,0.01888328,66.59626,1.9338823,83.90482999999999,0.0,0.2613911,444.5583,100.3099,30.1131,0.6607237999999999,430.34999999999997,0.0,0.0,0.1468271,5.507776,7.110616,3.3467789999999997,14.9501,0.07987221
95,29.712909999999997,304.5807,0.018426899999999996,65.64720999999999,1.934868,135.3363,0.0,0.1824748,441.07750000000004,100.3065,22.83524,0.6635786,427.24010000000004,0.0,0.0,0.141851,4.844476,6.768871,3.101486,15.511069999999998,0.07920767
96,29.13022,303.20849999999996,0.01818216,67.17035,1.13426,273.5589,0.0,0.052409040000000004,406.10889999999995,100.261,10.734655,0.43699029999999994,420.6194,0.0,0.0,0.08047838,2.74316,5.232526,2.3427179999999996,14.62337,0.07704783
97,28.797069999999998,302.6884,0.01864155,70.24818,0.7153117,270.9196,0.0,0.0243827,286.28249999999997,100.2357,8.585979000000002,0.3027849,419.31829999999997,0.0,0.0,0.05647403,2.361589,6.818873999999999,3.004408,14.940639999999998,0.07660388000000001
98,28.51295,302.2728,0.019063149999999997,73.09638000000001,0.3729308,270.70088,0.0,0.025608910000000002,286.65779999999995,100.2126,7.069418000000001,0.1808087,417.23820000000006,0.0,0.0,0.07429416999999999,3.8505629999999997,9.746312,4.404614,13.69585,0.07677842
99,28.4413,302.084,0.019070409999999996,73.49355,0.8570158999999999,108.337665,0.0,0.1196667,238.31040000000002,100.2018,5.716313,0.16177558,419.6203,0.0,0.0,0.08225572,3.834349,7.353966,3.497209,14.04448,0.0773168
100,28.2568,301.8709,0.01946937,75.94919,0.8471723,133.09537000000003,0.0,0.43803359999999997,156.64389999999997,100.2169,5.391889,-0.04059979999999999,421.1199,0.0,0.0,0.09110857,3.8942449999999997,6.937021,3.3204709999999995,14.54429,0.07770671
101,28.123209999999997,301.6777,0.01986478,78.08228,0.45909079999999997,178.7623,0.0,0.46331139999999993,111.07315999999999,100.2451,4.697807,-0.04224869999999996,424.1852,0.0,0.0,0.08387545999999999,3.843752,8.509359,4.083296,15.22919,0.07763947
102,28.11736,301.59749999999997,0.02063807,81.12786000000001,0.7586392,70.70411,0.0,0.28902869999999997,96.67177,100.26759999999999,3.8423429999999996,-0.1186482,426.817,0.0,0.0,0.1006345,4.283529,9.874884999999999,4.860668,15.25236,0.07900853000000001
103,28.681150000000002,303.7015,0.02082005,79.05422,1.0783318000000002,170.9257,0.008555749999999999,0.637434,331.3012299999999,100.3027,21.934496,5.498505099999999,430.20369999999997,103.36269999999999,124.20309999999999,0.1846826,3.753863,6.7312899999999996,3.67456,15.98292,0.0825895
104,29.92401,306.9463,0.019676,69.30165,3.53395,216.8286,0.34264397,0.22630786000000003,745.6541,100.3531,78.64612999999999,18.803639999999994,434.74769999999995,266.5075,320.24189999999993,0.1664391,3.3058739999999998,6.148116,3.2770859999999997,17.62792,0.08275563
105,30.041459999999997,308.0686,0.019653199999999996,68.68128,3.001408,212.6835,0.024660199999999997,0.17388705999999998,787.634,100.35249999999999,95.88713,21.84912,433.1337,325.89369999999997,391.6017,0.1482523,2.841912,5.663819999999999,3.070322,20.660719999999998,0.08195381
106,30.64164,310.1966,0.01977395,66.66157,3.6859729999999997,205.0101,2.16783123,0.1950727,881.8581999999999,100.35320000000002,148.11419999999998,32.553239999999995,436.71349999999995,442.4269,531.6318,0.1427928,2.6951709999999998,4.435967000000001,2.420285,24.738129999999998,0.08133367
107,31.252789999999997,313.0822,0.01937462,62.91759,3.9337020000000003,198.9502,1.9044022,0.11767823000000001,1063.7392,100.34309999999999,217.3806,45.31475,443.24379999999996,606.088,728.2920999999999,0.1213687,2.495233,4.327671,2.274371,24.47081,0.07981461999999999
108,31.860470000000003,316.1259,0.01990432,62.20624,4.0693019999999995,199.4741,1.880396,0.8203719,1102.7221,100.33489999999999,291.4794,55.86917,447.4817,741.413,890.9014999999999,0.127372,2.3132919999999997,4.783373,2.456633,24.53335,0.07911586
109,32.40166,317.0834,0.01946033,58.721889999999995,5.413504,194.0557,1.099081,0.157408,1246.52,100.30939999999998,353.6758,59.854670000000006,445.5362,814.1381,978.2870999999999,0.1370147,2.505504,3.965334,2.049672,25.10324,0.07874964
110,31.78319,316.3961,0.019035129999999997,59.875189999999996,4.821755,201.56629999999998,1.75496285,0.9232773999999999,990.6802,100.25469999999999,329.44139999999993,50.91012,451.74899999999997,701.6168,843.0817,0.1533707,3.130185,3.40292,1.851756,23.42963,0.07909133
