,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
28,28.23543,302.4134,0.01733984,68.03065,1.403966,199.65789999999998,0.0,0.4419204,164.32780000000002,100.73270000000001,12.5381,0.8130337000000001,420.05649999999997,0.0,0.0,3.814571,28.193779999999997,19.879739999999998,12.26334,17.298414,0.21313520000000002
29,27.88267,301.8599,0.017097769999999998,68.54278,0.8329772,292.4668,0.0,0.24580429999999998,181.12689999999998,100.75649999999999,10.5515,0.7099725,417.10369999999995,0.0,0.0,3.356046,29.436480000000003,29.124679999999998,16.4254,15.434795999999999,0.18805870000000002
30,27.579749999999997,301.44059999999996,0.01707861,69.77146,0.8754660000000001,122.56958,0.0,0.1914915,191.7609,100.785,8.672820000000002,0.6037677,415.1123,0.0,0.0,3.190511,28.65688,33.55865,18.04525,16.229455,0.1830268
31,27.348,302.9919,0.01714085,71.08081,1.1184927,185.0374,0.0,0.15022260000000004,219.6864,100.812,29.01218,6.9727027999999995,411.8742,104.9349,126.09309999999999,3.341203,21.574379999999998,25.96062,15.140890000000002,26.27245,0.1839087
32,28.259240000000005,306.6791,0.01688357,66.2723,1.2732621,194.8749,0.0,0.10632750000000002,337.7551,100.82560000000001,77.46221,18.111714,410.71770000000004,282.3111,339.23269999999997,3.33274,16.85473,19.137059999999998,12.28411,39.45363,0.1708421
33,28.675940000000004,307.9259,0.01661651,63.45730999999999,1.4285519999999998,187.68689999999998,0.0,0.07038480000000001,407.33410000000003,100.834,94.36784,21.96888,410.88390000000004,339.68039999999996,408.1691,2.880967,12.824480000000001,14.680990000000001,10.32138,59.55031999999999,0.1477442
34,29.732169999999996,310.94640000000004,0.01610306,57.71366999999999,1.6402599999999998,190.90339999999998,0.0,0.07038480000000001,559.6345,100.8417,140.8932,31.432879999999997,414.71500000000003,469.98609999999996,564.7479000000001,2.465749,9.13355,12.95946,9.696375999999999,81.32923,0.13189230000000002
35,31.0863,314.85940000000005,0.01555665,51.222390000000004,1.8393390000000003,190.0862,0.0,0.09321090000000001,796.1835,100.824,205.1618,43.609590000000004,420.3787,632.7831,760.3692,1.85919,6.17361,11.995899999999999,9.359763999999998,96.70925,0.1194829
36,32.37876,318.1972,0.01477025,44.903409999999994,2.00218,187.77960000000002,0.0,0.008405220000000001,1029.925,100.7681,262.1776,54.109390000000005,424.6879,761.2538,914.7422,2.16768,5.981354,14.83141,12.066704,117.61968999999999,0.131449
37,33.54174,320.61879999999996,0.01457487,41.24028,2.3126889999999998,194.7273,0.0,0.0026068830000000004,1240.223,100.691,307.2788,61.17882,429.6695,839.1501000000001,1008.3439,2.5832379999999997,6.23166,16.34543,13.385766,139.678,0.1499815
38,34.51226,322.33799999999997,0.01495689,39.83070000000001,2.348721,194.6346,0.0,0.0,1426.58,100.60650000000001,329.19599999999997,64.04073,435.225,866.7632,1041.525,2.1242110000000003,6.206351,14.05713,11.650858000000001,135.4248,0.13568940000000002
39,35.38972,322.8581,0.01484898,37.45612,2.895702,191.8364,0.0,0.0,1596.9409999999998,100.5341,340.6898,64.39655,440.42789999999997,838.7256,1007.8340999999999,2.074267,7.047706999999999,14.986439999999998,12.50152,134.33010000000002,0.1260406
40,36.09348,322.7274,0.01476562,35.66612,2.8494029999999997,240.32009999999997,0.0,0.0,1690.2,100.4641,314.8432,59.788560000000004,445.48699999999997,751.0847,902.5232,2.843481,8.876922,18.58419,15.63002,149.57819999999998,0.1518543
41,36.54871,321.5666,0.01463352,34.36785,2.701271,245.9033,0.0,0.0,1752.7849999999999,100.42259999999999,265.83250000000004,51.3971,448.3739,613.3566000000001,737.0262,3.7337750000000005,12.29013,19.05931,15.61317,150.6782,0.1672132
42,36.91985,319.5505,0.01481027,34.01164,2.826411,239.7737,0.0,0.0,1859.7489999999998,100.40440000000001,206.35549999999998,40.604690000000005,452.6835,440.1172,528.8566000000001,5.406626999999999,18.258499999999998,19.17559,14.32325,136.1743,0.1725257
43,36.81104,316.54630000000003,0.01523771,35.230940000000004,2.726896,246.5889,0.0,0.0,1920.416,100.4128,132.1159,26.54613,457.75120000000004,235.30829999999997,282.7528,5.310096,20.72974,24.49795,17.66702,126.26329999999999,0.1779914
44,36.3638,313.4335,0.015256950000000002,36.25761,2.250725,265.2252,0.0,0.0,1591.1789999999999,100.4404,67.04654000000001,11.993944,453.9479,70.00539,84.12036,7.0980929999999995,26.46329,31.23254,21.54363,112.7243,0.1703533
45,35.95291,311.3942,0.01539097,37.5092,2.38852,258.3859,0.0,0.05154856,712.8994,100.4708,35.28786,3.600906,450.8269,6.921450000000001,8.31699,6.433706,28.65853,27.14153,19.704340000000002,80.75158,0.1775901
46,35.23922,310.06539999999995,0.01543365,39.293929999999996,2.6152450000000003,271.435,0.0,0.28385839999999996,313.4863,100.4924,25.81284,1.907628,449.01779999999997,0.0,0.0,5.698021,33.80237,18.07574,13.9205,33.912729999999996,0.27588050000000003
47,33.63823,308.3444,0.01617062,45.717639999999996,4.739189,220.589,0.0,0.3440483,372.7398,100.5264,35.78528,2.115414,447.67560000000003,0.0,0.0,7.0332349999999995,40.97279,13.183390000000001,10.234569,15.464122999999999,0.3310207
48,31.25905,305.6866,0.01682797,54.61927,4.611911,190.59069999999997,0.0,0.2356284,248.5062,100.5321,28.87058,1.7823979999999997,438.9291,0.0,0.0,5.66232,31.86085,10.634500000000001,8.111288,25.16968,0.2506193
49,30.49941,304.8643,0.01646502,56.00765,4.350536999999999,188.3204,0.0,0.2382716,192.8995,100.54709999999999,25.73663,1.699134,436.1039999999999,0.0,0.0,4.2430650000000005,29.190649999999998,10.723563000000002,7.922784,25.268589999999996,0.23004259999999999
50,29.85446,304.1579,0.01588863,56.24748,3.8744959999999997,186.4625,0.0,0.28182250000000003,153.8067,100.548,22.587059999999997,1.633732,433.224,0.0,0.0,3.854414,28.80305,13.175909999999998,9.096594999999999,23.224179999999997,0.217478
51,29.24646,303.60269999999997,0.01561666,57.41515999999999,2.605736,190.04249999999996,0.0,0.22202270000000002,139.8567,100.5599,17.927369999999996,1.421384,430.4665,0.0,0.0,3.348862,28.24731,16.39847,10.830423,22.11731,0.200173
52,28.57954,302.8358999999999,0.01566285,60.02401,1.048964,220.3374,0.0,0.2876803,172.20069999999998,100.57469999999999,12.85646,1.1157039999999998,429.46130000000005,0.0,0.0,2.917119,28.079010000000004,22.55469,14.36516,19.56194,0.18273120000000004
53,28.26099,302.3897,0.01582877,61.88737,0.4374873,225.18070000000003,0.0,0.3462421,183.523,100.60710000000002,11.39588,0.9892470999999999,428.32820000000004,0.0,0.0,2.8755309999999996,30.08215,31.26748,18.61635,15.524126999999998,0.1794538
54,27.946419999999996,301.9746,0.016157900000000003,64.43366999999999,0.39421290000000003,191.0088,0.0,0.4300145,176.2689,100.6329,10.239628999999999,0.8840462999999998,426.80299999999994,0.0,0.0,3.3534569999999997,33.08208,42.3603,23.981529999999996,11.714467999999998,0.19631159999999998
55,27.79888,303.09150000000005,0.01660897,66.85163,0.6442731,188.05579999999998,0.0,0.4788916999999999,200.1701,100.6557,24.877399999999998,6.1779872,426.1864,76.09,91.43189999999998,4.361979,28.813819999999996,44.19597,27.0124,20.30458,0.2079548
56,28.701439999999998,306.8623,0.01724325,65.63959,0.9079809,188.834,0.0,0.39751460000000005,328.1298,100.66640000000001,68.44787,16.612647,426.289,249.00319999999996,299.2092,3.911772,20.75218,35.01981,23.99556,40.87667,0.18859179999999998
57,29.15249,308.3053,0.017348819999999997,64.21419999999999,0.9611502000000001,182.12300000000002,0.0,0.3932777,375.3888,100.6691,84.56195,20.26074,426.6676,310.04089999999997,372.5538,3.058541,12.78876,34.1528,26.125329999999998,74.02676,0.1546321
58,30.25681,311.5309,0.017589969999999996,60.831450000000004,1.3472072,196.38060000000002,0.0,0.34600179999999997,525.3085,100.6775,135.8345,29.98528,430.1479999999999,454.3837,545.9991,2.560147,7.033498,30.86054,25.44252,100.18620999999999,0.1351001
59,31.875349999999997,315.38419999999996,0.01763813,55.23576,1.988572,227.34769999999997,0.0,0.1304207,778.5000999999999,100.6609,202.51129999999998,42.03417,438.8595,611.0358,734.2366999999999,1.9393159999999998,4.344995999999999,18.99492,16.153219999999997,106.15259999999999,0.118004
60,33.3856,318.7831,0.0175622,50.09980999999999,2.509084,228.76280000000003,0.0,0.0,1130.2719000000002,100.6061,268.297,53.427710000000005,441.897,756.5106,909.0431000000001,1.6813719999999999,3.797483,15.610375,13.270302999999998,108.0826,0.1149938
61,34.37833,320.80089999999996,0.01758372,47.19489,2.905399,232.68809999999996,0.0,0.0,1428.79,100.53179999999999,311.5729,59.23357999999999,449.29400000000004,815.4172,979.8260999999999,1.7913970000000001,3.8798899999999996,12.436834,10.591867,112.3767,0.12085449999999999
62,35.21044,321.81229999999994,0.01717962,43.78547,3.395632,223.1997,0.0,0.0,1584.212,100.46099999999998,335.59929999999997,61.633179999999996,452.5699,818.1337,983.092,1.5346539999999997,3.9833,9.873997,8.379213,111.1593,0.121457
63,35.950500000000005,322.32669999999996,0.01636725,39.86072,3.563557,233.0926,0.0,0.019736359999999998,1625.1209999999999,100.3821,334.6023,61.78813,453.84889999999996,792.1725,951.8955000000001,1.1521164,4.11166,6.7629269999999995,5.576631,103.97121999999999,0.11612109999999999
64,36.4447,321.48879999999997,0.0158541,37.4567,3.7209249999999994,235.8758,0.0,0.09290511,1659.299,100.319,300.3206,55.295480000000005,458.75509999999997,666.1175999999999,800.4246,1.0624305,5.206941,4.9349940000000005,3.765091,98.31669999999998,0.1149545
65,36.861959999999996,319.7648,0.01512347,34.808209999999995,3.93554,237.33210000000003,0.0,0.11808636,1587.656,100.2697,244.6223,46.50569,459.13859999999994,510.712,613.6850999999999,1.1198983,6.778504000000001,5.480154,3.78095,94.46965999999999,0.11386249999999999
66,36.86551,316.44899999999996,0.01435658,33.04646,3.597679,239.90609999999998,0.0,0.09109724999999999,1356.9519999999998,100.2896,147.4904,29.49881,462.1737,256.3477,308.0349,2.6075929999999996,11.163249999999998,9.726241,6.670025,90.04643,0.11332394
67,36.74263,314.60139999999996,0.01450103,33.63973,3.3842049999999997,245.5636,0.0,0.1247139,1136.819,100.3004,99.80096,21.550520000000002,462.57719999999995,157.16309,188.85151000000002,6.0299320000000005,18.84564,18.029049999999998,12.668629999999999,80.39164,0.11385139999999999
68,36.51743,312.81129999999996,0.0144826,34.0736,2.8860390000000002,262.6315,0.0,0.148259,735.4892,100.3407,58.63232,12.044882999999999,460.54889999999995,66.90612,80.39617,5.079769,19.02878,24.72422,17.47505,88.198,0.1273053
69,36.13628,311.1304,0.014286839999999999,34.42424,2.5995920000000003,271.22090000000003,0.0,0.16104320000000003,422.5031,100.3715,29.27138,4.056737,458.00509999999997,7.03002,8.447460000000001,6.167698,21.522479999999998,20.655579999999997,13.36042,87.98854,0.1325727
70,35.24706,309.9221,0.014726989999999999,37.38138,3.009565,276.73569999999995,0.0,0.17514967,159.81599999999997,100.38419999999999,25.091629999999995,2.0962859999999996,461.82689999999997,0.0,0.0,6.5976539999999995,25.90941,23.904420000000002,17.35923,73.60132999999999,0.17014069999999998
71,35.24395,309.4574,0.01498217,38.10069,2.5420199999999995,264.7983,0.0,0.3549786,210.8451,100.3857,15.11782,1.881876,459.0534,0.0,0.0,10.772655,46.552319999999995,25.04127,20.2275,25.8873,0.40060090000000004
72,32.10158,306.6462,0.01851869,57.03239000000001,4.276807000000001,194.5426,0.0,0.6059061999999998,239.8921,100.40790000000001,29.6828,1.6578140000000001,455.4518,0.0,0.0,6.463351,32.73542,15.858740000000001,12.693949999999997,34.152649999999994,0.29937689999999995
73,31.23409,305.72159999999997,0.017665519999999997,57.35745,3.490045,187.4119,0.0,0.5388801,231.41989999999998,100.41099999999999,24.53996,1.544731,449.20989999999995,0.0,0.0,4.7883819999999995,28.435339999999997,15.69332,12.15819,33.31982,0.2600745
74,30.49409,305.0344,0.01698729,57.72383,2.43706,183.8473,0.0,0.4093293,216.3269,100.41919999999999,20.03327,1.406029,444.9783,0.0,0.0,3.718499,24.11367,16.078490000000002,11.84001,34.37373,0.220615
75,29.75795,304.3152,0.01672076,59.464,1.69481,196.84439999999998,0.0,0.4853421,213.92860000000002,100.4181,16.73396,1.259539,441.39339999999993,0.0,0.0,3.02418,19.939409999999995,14.87901,10.47829,36.85745000000001,0.18332969999999998
76,29.29851,303.7432,0.01693927,61.98236,1.8728909999999999,193.39020000000002,0.0,0.6041934999999999,182.03670000000002,100.4222,16.11912,1.1823899999999998,439.2965,0.0,0.0,2.6862389999999996,18.18374,15.81578,10.785129999999999,36.07085,0.16260329999999998
77,28.960680000000004,303.169,0.01737287,64.96133,1.124289,198.5942,0.0,0.6195421999999999,182.5324,100.4481,12.27581,0.9584288999999999,437.8791,0.0,0.0,2.6978429999999998,20.095419999999997,21.423999999999996,13.65871,31.4906,0.1674807
78,28.714859999999998,302.78119999999996,0.01772313,67.33983,0.9338075,191.4595,0.0,0.5580971000000001,169.6873,100.4789,10.643479,0.8339708,436.5048,0.0,0.0,3.116542,22.692149999999998,27.651609999999998,16.911360000000002,26.66555,0.1812476
79,28.849040000000002,304.19370000000004,0.01813851,68.44011,1.4389184,183.76659999999998,0.0,0.6997051,246.1155,100.5075,28.455640000000002,7.3512971,433.0511,87.16329999999999,104.73819999999999,3.4505739999999996,19.208849999999998,22.8145,14.36437,31.535349999999998,0.1833558
80,29.67221,307.7362,0.018299020000000003,65.79982,1.6299389999999998,201.9428,0.0,0.6288480999999999,401.82919999999996,100.5206,76.01877999999999,18.207928999999996,435.4452999999999,261.3174,314.00590000000005,2.513703,14.39743,15.88484,10.91722,44.49037,0.1515137
81,30.110930000000003,308.9365,0.01816708,63.33583,1.7359139999999997,205.02200000000002,0.0,0.6370944999999999,476.35549999999995,100.5221,90.90001,21.675649999999997,435.66639999999995,315.0579,378.58180000000004,2.080069,8.588527000000001,15.06657,11.252389999999998,75.07103000000001,0.1267576
82,31.034860000000002,311.88,0.01834313,60.55459,1.9284560000000002,202.4411,0.0,0.4533865,691.5558,100.5172,139.41029,30.504049999999996,438.1087,447.8619,538.1628999999999,1.5762099999999999,4.753399,17.23408,13.828688,99.43708,0.1211546
83,32.3926,315.69599999999997,0.018375779999999998,55.732600000000005,2.3410979999999997,225.6499,0.0,0.2555174,897.6301,100.4927,209.0042,42.48472,442.39669999999995,615.0588,739.0708,1.3487339999999999,3.592751,18.91345,15.794629999999998,107.6528,0.1160734
84,33.58986,318.36859999999996,0.01841421,51.85307,2.9327769999999997,228.9467,0.0,0.15234906,1311.226,100.44389999999999,267.1889,51.21532,448.4042,719.8494999999999,864.9899999999999,1.203478,3.28674,18.84764,16.250196,116.1193,0.117796
85,34.49784,320.1453,0.01820727,48.49234,3.1088989999999996,228.3622,0.0,0.11158464,1556.032,100.36989999999999,299.4004,55.73288,452.8188,764.6004999999999,918.7644999999999,1.2120579999999999,3.5713009999999996,13.710511,11.839224,132.4758,0.1263511
86,35.27777,318.908,0.018149979999999996,46.01837,2.9686339999999998,227.9633,0.13497889999999999,0.3220531,1773.19,100.29180000000001,236.688,45.90757,478.5933,537.0917999999999,645.3836,1.0182266,3.55075,11.402391,9.759805,136.4246,0.1228026
87,36.18513,322.14799999999997,0.01710721,40.98320999999999,4.0380579999999995,203.2052,0.6000652,0.14329875,1874.518,100.2127,340.5863,64.95687,461.8428,811.106,974.6470999999999,0.7017142000000001,4.229337999999999,10.514792,8.852427,128.9029,0.1179662
88,36.72121,322.2129,0.016881749999999997,39.171369999999996,3.574457,215.289,0.02012661,0.10691819000000001,2045.7,100.1422,309.34479999999996,58.689750000000004,464.4611,719.122,864.116,0.6195287999999999,4.9563749999999995,9.295254,7.588871,125.8422,0.11804409999999999
89,36.89007,320.48019999999997,0.01701594,39.10813999999999,3.886667,225.77980000000002,0.1286838,0.1035141,1962.7709999999997,100.1116,264.4181,50.29457,465.7332,565.0692,679.0028999999998,0.6487968000000001,5.793379999999999,8.739169,6.900935,129.2222,0.1315408
90,36.72896,316.82599999999996,0.01692256,39.19873,3.912115,240.8475,0.19072380000000003,0.2601192,1674.9789999999998,100.127,165.255,32.61979,475.1524,261.89849999999996,314.7046,0.9740275,8.621791,9.982853,7.553221,120.92157,0.14369079999999998
91,36.74161,315.6954,0.017011659999999998,39.38733,2.7584479999999996,220.12199999999999,0.275602831,0.07914330000000001,1710.8809999999999,100.14189999999999,113.2641,24.971470000000004,466.7537,207.9477,249.8757,1.2057934,12.163164,13.234289999999998,9.315068,109.11902,0.1600402
92,36.163470000000004,312.63169999999997,0.01740412,41.774379999999994,3.401502,220.3729,0.1821498,0.17498439999999998,1162.647,100.1834,69.53802,13.30345,466.3073,60.109750000000005,72.22933,1.7649909999999998,14.65772,15.279729999999999,11.019919999999999,95.15262999999999,0.155654
93,35.138949999999994,310.4397,0.017415189999999997,44.85573,3.2057919999999998,223.78209999999999,0.42842099999999994,0.33112030000000003,541.9377,100.24249999999999,41.62449,5.63289,459.39699999999993,5.8674,7.050420000000001,4.054528,24.649359999999998,15.33553,11.135409999999998,40.97492,0.2395269
94,33.27034,308.3129,0.01789012,51.321329999999996,5.410837,202.2925,0.0,0.5852189999999999,350.33199999999994,100.3101,48.158649999999994,3.827846,453.89669999999995,0.0,0.0,4.846424999999999,26.462609999999998,13.674209999999999,9.909783,26.626969999999996,0.25323769999999995
95,32.164959999999994,307.02830000000006,0.017116919999999997,52.46230999999999,4.566781000000001,199.791,0.0,0.7048602,314.36019999999996,100.33229999999999,38.82281,3.4274910000000003,447.8766,0.0,0.0,4.111598,22.054599999999997,10.299330000000001,7.480723,25.00414,0.1912498
96,30.486220000000003,305.32529999999997,0.0169423,57.658840000000005,3.406145,199.0265,0.0,0.784184,250.3874,100.33319999999999,31.104210000000002,4.626085,455.30150000000003,0.0,0.0,4.0192440000000005,22.77409,10.724318,7.906242,30.193369999999998,0.19409159999999998
97,29.90092,304.64880000000005,0.017281559999999998,60.959469999999996,3.531786,199.21529999999998,0.0,0.8751435,284.5091,100.3291,29.6903,3.539388,452.7066,0.0,0.0,2.6948100000000004,17.593400000000003,9.977260999999999,6.885090999999999,33.323499999999996,0.1698562
98,29.29793,303.731,0.01753273,64.18343999999999,3.830006,192.32649999999998,0.0,0.7452506999999999,201.91230000000002,100.31909999999999,25.135329999999996,2.446547,433.1669,0.0,0.0,2.342564,14.50173,9.953612,6.482695,35.70414,0.1493266
99,28.79936,303.1226,0.017542949999999998,66.23002,3.6852359999999997,187.50619999999998,0.0,0.7043172,157.55079999999998,100.31369999999998,22.27214,1.985153,431.5026,0.0,0.0,2.0926929999999997,12.303443999999999,10.444678,6.442316,37.09789,0.1314162
100,28.363,302.66279999999995,0.01783949,69.19646999999999,2.8509729999999998,189.1712,0.0,0.7040841,147.67860000000002,100.328,18.1414,1.4210839999999998,429.0819,0.0,0.0,1.8094219999999996,10.70815,11.78324,6.899089,37.58949,0.11796969999999998
101,27.96086,302.19259999999997,0.018342159999999996,72.95349999999999,2.498535,191.89970000000002,0.0,0.6691077,121.60307,100.3549,15.50021,1.0329811,426.9068,0.0,0.0,1.6598899999999999,10.566419999999999,15.68145,9.002316,37.54136,0.1156265
102,27.7447,301.7965,0.018923649999999997,76.30919,2.63477,190.5979,0.0,0.5230735,87.53872000000001,100.409,13.22298,0.7543171000000001,423.3166,0.0,0.0,1.866132,11.41222,19.04404,11.179656,36.94163999999999,0.1224432
103,28.050539999999998,303.15909999999997,0.01958059,77.41678999999999,3.362285,193.4009,0.0,0.3892139,254.89819999999997,100.44869999999999,38.0784,6.783205899999999,421.1191,100.59839999999998,120.88159999999998,1.8690449999999998,9.939918000000002,16.24346,9.720775,40.17373,0.13612449999999998
104,28.919710000000002,306.15369999999996,0.01945017,72.94071,3.52037,195.38809999999998,0.0,0.35363229999999996,510.0164,100.4721,88.31684,17.49251,423.32899999999995,260.96464,313.58155,1.752686,10.30893,15.462799999999998,9.367617999999998,46.64036,0.1449285
105,29.27902,307.1692,0.0193938,71.08845,3.712748,198.97129999999999,0.0,0.293629,577.0124000000001,100.4799,104.70338,21.158869999999997,423.37519999999995,318.05859999999996,382.18719999999996,1.9892329999999998,9.970303999999999,13.83409,9.06514,58.729079999999996,0.1406008
106,30.11594,309.87260000000003,0.018851579999999996,65.69698,3.468378,201.2694,0.0,0.040124700000000006,784.0899000000001,100.4806,147.95358,29.53605,428.8282,432.75429999999994,520.0095,2.075046,7.648141000000001,11.033430000000001,7.479623,77.17119000000001,0.1134538
107,31.52395,314.0541,0.01786686,57.073660000000004,3.262914,201.1089,0.0,0.029763210000000002,1076.3643,100.4719,215.7507,43.034079999999996,431.9246,616.5409999999999,740.8526,1.690176,5.881297,11.81484,8.407222999999998,95.17084,0.1080325
108,32.90773,317.6812,0.01679145,49.285379999999996,3.164809,210.6278,0.0,0.011181840000000002,1389.761,100.43150000000001,274.941,54.479169999999996,434.3325,759.8202999999999,913.0202999999999,1.570076,5.335863,11.60887,8.513122,107.1904,0.1146495
109,34.04703,320.2216,0.01602533,43.84044,3.1986159999999995,227.3271,0.0,0.029745320000000002,1615.889,100.35810000000001,315.7539,61.47172,438.06149999999997,835.2148,1003.6194,1.81876,5.071294999999999,12.572619999999997,9.405052,122.81889999999999,0.1307432
110,35.11024,322.1636,0.015571749999999999,39.90417,3.0929909999999996,219.7121,0.0,0.029838190000000004,1846.485,100.2774,337.5156,65.38457,441.6921,871.6671,1047.416,1.919156,4.880604999999999,13.830879999999999,10.658750999999999,123.45609999999999,0.13428869999999998
111,35.98261,322.4054,0.014977709999999998,36.38261,3.980712,203.54219999999998,0.0,0.03487503,2034.687,100.2135,353.5552,66.08252999999999,447.39349999999996,835.3093999999999,1003.7306000000001,2.265962,7.004023999999999,14.810640000000001,11.470050999999998,129.2481,0.1771978
112,36.38092,321.44919999999996,0.015417569999999998,36.48433000000001,4.735570999999999,178.30610000000001,0.0,0.04737874,2109.923,100.1501,339.2072,61.66076,451.1409,745.3161,895.5920000000001,2.3595829999999998,11.141389999999998,12.9384,9.920318,112.4921,0.1756027
