,0,1,2,3,4,5
335,3.0,22.0,4.0,3.0,1.0,0.6
336,3.0,21.0,9.0,0.0,0.0,0.5
337,2.0,19.0,8.0,0.0,0.0,0.6
338,3.0,20.0,14.0,0.0,0.0,0.6
339,3.0,19.0,10.0,1.0,0.0,0.6
340,5.0,20.0,10.0,4.0,4.0,0.7
341,6.0,26.0,14.0,5.0,12.0,0.8
342,5.0,28.0,30.0,7.0,23.0,0.7
343,5.0,27.0,28.0,12.0,42.0,0.6
344,5.0,23.0,40.0,9.0,75.0,0.6
345,4.0,8.0,18.0,12.0,90.0,0.5
346,4.0,7.0,24.0,9.0,115.0,0.5
347,4.0,9.0,29.0,10.0,101.0,0.5
348,4.0,8.0,22.0,6.0,86.0,0.5
349,4.0,12.0,38.0,4.0,76.0,0.5
350,3.0,14.0,18.0,7.0,47.0,0.6
351,4.0,16.0,12.0,5.0,28.0,0.6
352,3.0,21.0,16.0,4.0,8.0,0.6
353,4.0,27.0,16.0,4.0,7.0,0.7
354,4.0,24.0,26.0,6.0,8.0,0.6
355,3.0,13.0,19.0,7.0,11.0,0.6
356,3.0,18.0,16.0,4.0,5.0,0.6
357,3.0,21.0,13.0,6.0,1.0,0.6
358,4.0,21.0,21.0,4.0,0.0,0.6
359,4.0,21.0,30.0,2.0,0.0,0.7
360,4.0,22.0,27.0,7.0,0.0,0.8
361,4.0,20.0,29.0,6.0,0.0,0.7
362,4.0,20.0,32.0,10.0,0.0,0.8
363,5.0,19.0,40.0,12.0,0.0,0.8
364,5.0,22.0,34.0,12.0,1.0,0.8
365,5.0,25.0,40.0,17.0,4.0,0.8
366,5.0,26.0,29.0,15.0,9.0,0.7
367,5.0,30.0,33.0,11.0,22.0,0.6
368,4.0,26.0,39.0,18.0,36.0,0.6
369,4.0,14.0,31.0,12.0,54.0,0.5
370,4.0,8.0,34.0,7.0,53.0,0.5
371,4.0,7.0,17.0,3.0,59.0,0.5
372,3.0,3.0,21.0,1.0,64.0,0.4
373,3.0,7.0,20.0,2.0,71.0,0.5
374,3.0,9.0,22.0,3.0,66.0,0.5
375,3.0,12.0,27.0,4.0,57.0,0.5
376,3.0,15.0,12.0,5.0,26.0,0.6
377,3.0,18.0,11.0,3.0,14.0,0.6
378,4.0,18.0,20.0,6.0,12.0,0.6
379,4.0,12.0,15.0,5.0,18.0,0.5
380,4.0,16.0,14.0,4.0,13.0,0.6
381,4.0,17.0,9.0,4.0,12.0,0.6
382,3.0,17.0,18.0,3.0,12.0,0.5
383,4.0,12.0,19.0,3.0,15.0,0.5
384,3.0,20.0,16.0,4.0,5.0,0.5
385,3.0,25.0,18.0,2.0,0.0,0.5
386,4.0,24.0,21.0,1.0,0.0,0.6
387,4.0,24.0,20.0,4.0,1.0,0.6
388,6.0,24.0,17.0,6.0,5.0,0.7
389,5.0,26.0,36.0,10.0,9.0,0.6
390,5.0,26.0,36.0,13.0,14.0,0.6
391,5.0,25.0,34.0,8.0,26.0,0.6
392,4.0,15.0,18.0,8.0,66.0,0.5
393,4.0,11.0,28.0,11.0,92.0,0.5
394,4.0,5.0,27.0,10.0,106.0,0.5
395,4.0,5.0,21.0,6.0,109.0,0.5
396,4.0,6.0,21.0,4.0,95.0,0.5
397,4.0,10.0,30.0,4.0,87.0,0.4
398,4.0,7.0,29.0,6.0,82.0,0.4
399,3.0,12.0,21.0,2.0,65.0,0.5
400,4.0,18.0,16.0,0.0,37.0,0.6
401,4.0,23.0,24.0,5.0,25.0,0.6
402,5.0,21.0,28.0,7.0,19.0,0.6
403,5.0,14.0,22.0,7.0,22.0,0.5
404,5.0,15.0,19.0,7.0,18.0,0.5
405,5.0,14.0,34.0,5.0,16.0,0.5
406,5.0,14.0,24.0,5.0,14.0,0.6
407,4.0,10.0,9.0,5.0,16.0,0.5
408,4.0,10.0,15.0,3.0,17.0,0.6
409,8.0,23.0,23.0,0.0,6.0,0.8
410,8.0,25.0,19.0,1.0,2.0,0.9
411,8.0,23.0,22.0,5.0,3.0,0.7
412,6.0,18.0,20.0,6.0,10.0,0.6
413,14.0,14.0,13.0,5.0,20.0,0.6
414,18.0,12.0,32.0,5.0,31.0,0.5
415,15.0,11.0,32.0,6.0,52.0,0.6
416,10.0,8.0,37.0,16.0,87.0,0.6
417,9.0,7.0,30.0,13.0,125.0,0.6
418,7.0,9.0,38.0,22.0,152.0,0.6
419,7.0,11.0,44.0,21.0,186.0,0.6
420,6.0,14.0,54.0,29.0,184.0,0.6
421,5.0,12.0,48.0,26.0,165.0,0.6
422,4.0,9.0,48.0,18.0,131.0,0.5
423,4.0,9.0,39.0,13.0,94.0,0.5
424,4.0,11.0,22.0,11.0,64.0,0.6
425,4.0,8.0,9.0,8.0,41.0,0.6
426,5.0,12.0,17.0,7.0,24.0,0.6
427,5.0,10.0,6.0,4.0,22.0,0.5
428,5.0,11.0,14.0,1.0,20.0,0.6
429,5.0,12.0,17.0,3.0,19.0,0.6
430,4.0,7.0,19.0,4.0,25.0,0.5
431,4.0,7.0,11.0,1.0,25.0,0.5
432,4.0,9.0,14.0,0.0,20.0,0.5
433,5.0,14.0,14.0,1.0,15.0,0.5
434,9.0,19.0,18.0,2.0,12.0,0.5
435,5.0,13.0,16.0,4.0,15.0,0.5
436,6.0,13.0,6.0,3.0,16.0,0.5
437,11.0,12.0,23.0,2.0,20.0,0.5
438,12.0,8.0,25.0,1.0,36.0,0.5
439,12.0,12.0,27.0,5.0,53.0,0.6
440,12.0,12.0,30.0,11.0,93.0,0.6
441,9.0,12.0,32.0,16.0,129.0,0.6
442,11.0,9.0,33.0,15.0,143.0,0.5
443,8.0,14.0,23.0,20.0,140.0,0.6
444,6.0,14.0,40.0,17.0,137.0,0.6
445,5.0,13.0,44.0,17.0,113.0,0.5
446,4.0,17.0,42.0,12.0,76.0,0.5
447,3.0,13.0,23.0,10.0,75.0,0.5
448,3.0,13.0,27.0,10.0,56.0,0.6
449,4.0,15.0,21.0,6.0,32.0,0.6
450,4.0,13.0,7.0,8.0,17.0,0.5
451,3.0,10.0,16.0,7.0,18.0,0.5
452,3.0,10.0,15.0,4.0,17.0,0.5
453,4.0,12.0,22.0,0.0,15.0,0.6
454,4.0,13.0,16.0,0.0,13.0,0.6
455,4.0,11.0,13.0,3.0,14.0,0.6
456,4.0,13.0,16.0,0.0,11.0,0.6
457,4.0,12.0,20.0,0.0,14.0,0.6
458,4.0,12.0,7.0,1.0,15.0,0.5
459,4.0,10.0,7.0,2.0,15.0,0.5
460,4.0,12.0,7.0,2.0,17.0,0.6
461,5.0,12.0,17.0,1.0,20.0,0.6
462,8.0,14.0,33.0,4.0,33.0,0.6
463,9.0,10.0,27.0,7.0,56.0,0.6
464,5.0,14.0,36.0,8.0,92.0,0.6
465,4.0,12.0,36.0,13.0,80.0,0.5
466,3.0,13.0,36.0,12.0,66.0,0.5
467,2.0,24.0,35.0,7.0,30.0,0.7
468,3.0,12.0,5.0,7.0,54.0,0.6
469,3.0,6.0,22.0,5.0,50.0,0.5
470,3.0,5.0,21.0,3.0,41.0,0.5
471,2.0,8.0,13.0,4.0,32.0,0.5
472,3.0,7.0,9.0,1.0,23.0,0.5
473,3.0,11.0,18.0,0.0,20.0,0.5
474,3.0,16.0,14.0,1.0,15.0,0.5
475,3.0,12.0,22.0,4.0,17.0,0.5
476,3.0,14.0,22.0,6.0,15.0,0.5
477,3.0,9.0,16.0,5.0,19.0,0.5
478,3.0,8.0,11.0,1.0,19.0,0.5
479,2.0,8.0,14.0,1.0,19.0,0.5
480,2.0,12.0,7.0,1.0,16.0,0.5
481,2.0,13.0,16.0,2.0,16.0,0.5
482,2.0,16.0,19.0,1.0,12.0,0.5
483,2.0,13.0,21.0,0.0,20.0,0.5
484,2.0,20.0,4.0,0.0,13.0,0.6
485,3.0,15.0,5.0,0.0,24.0,0.6
486,2.0,21.0,18.0,3.0,19.0,0.6
487,2.0,22.0,25.0,6.0,19.0,0.6
488,4.0,18.0,17.0,7.0,35.0,0.5
489,4.0,16.0,31.0,9.0,54.0,0.5
490,3.0,10.0,29.0,8.0,65.0,0.5
491,2.0,12.0,24.0,7.0,46.0,0.5
492,2.0,15.0,0.0,4.0,37.0,0.5
493,2.0,18.0,6.0,0.0,27.0,0.6
494,2.0,18.0,4.0,1.0,25.0,0.5
495,3.0,14.0,4.0,1.0,38.0,0.5
496,3.0,19.0,8.0,1.0,24.0,0.6
497,3.0,39.0,13.0,5.0,4.0,0.6
498,2.0,40.0,24.0,6.0,0.0,0.6
499,2.0,40.0,14.0,6.0,0.0,0.5
500,2.0,18.0,8.0,3.0,22.0,0.5
501,2.0,15.0,17.0,1.0,18.0,0.5
502,2.0,18.0,7.0,4.0,18.0,0.5
503,2.0,6.0,7.0,3.0,29.0,0.4
504,2.0,10.0,10.0,0.0,24.0,0.5
505,2.0,10.0,13.0,0.0,21.0,0.5
506,2.0,17.0,7.0,1.0,17.0,0.5
507,2.0,26.0,7.0,0.0,3.0,0.5
508,2.0,22.0,19.0,0.0,10.0,0.5
509,3.0,20.0,13.0,4.0,13.0,0.6
510,4.0,17.0,18.0,6.0,18.0,0.5
511,3.0,18.0,42.0,6.0,22.0,0.5
512,2.0,13.0,9.0,5.0,22.0,0.5
513,3.0,9.0,0.0,4.0,25.0,0.5
514,3.0,6.0,35.0,6.0,28.0,0.4
515,3.0,9.0,14.0,2.0,31.0,0.5
516,3.0,10.0,18.0,2.0,48.0,0.5
517,3.0,12.0,21.0,3.0,41.0,0.5
518,4.0,11.0,17.0,3.0,43.0,0.5
519,4.0,16.0,23.0,7.0,26.0,0.5
520,4.0,21.0,18.0,5.0,17.0,0.5
521,3.0,23.0,20.0,7.0,15.0,0.5
522,4.0,28.0,17.0,7.0,7.0,0.5
523,4.0,20.0,18.0,6.0,14.0,0.5
524,4.0,12.0,7.0,5.0,16.0,0.5
525,4.0,19.0,11.0,4.0,6.0,0.5
526,4.0,17.0,17.0,3.0,8.0,0.5
527,3.0,20.0,15.0,3.0,2.0,0.5
528,4.0,23.0,18.0,3.0,0.0,0.5
529,4.0,22.0,25.0,9.0,0.0,0.6
530,4.0,20.0,22.0,6.0,0.0,0.6
531,4.0,22.0,26.0,4.0,0.0,0.7
532,5.0,22.0,12.0,9.0,6.0,0.7
533,5.0,14.0,32.0,15.0,20.0,0.5
534,4.0,10.0,25.0,9.0,33.0,0.5
535,4.0,10.0,31.0,7.0,42.0,0.5
536,4.0,8.0,20.0,7.0,46.0,0.5
